epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,46.8108,1.50999,2.99221,0.00358,0.60613,0.56646,0.60532,0.37262,1.32535,1.61049,0.00743,0.00047208,0.00047208,0.00047208
2,92.0161,1.51077,1.54931,0.00363,0.6365,0.56831,0.61228,0.36247,1.41928,1.48267,0.00861,0.000935,0.000935,0.000935
3,137.376,1.55289,1.51781,0.00384,0.52158,0.47559,0.47946,0.27657,1.52834,1.84103,0.01101,0.00138445,0.00138445,0.00138445
4,182.849,1.56597,1.48306,0.00388,0.56671,0.55482,0.56464,0.32303,1.45546,1.55106,0.00945,0.00136837,0.00136837,0.00136837
5,228.512,1.54072,1.43028,0.00375,0.58682,0.57751,0.59715,0.34309,1.45578,1.53717,0.00892,0.00134816,0.00134816,0.00134816
6,273.876,1.53509,1.3823,0.00371,0.67902,0.57726,0.64839,0.39809,1.38456,1.2969,0.00884,0.00132795,0.00132795,0.00132795
7,319.436,1.50906,1.35848,0.00364,0.68495,0.58019,0.65745,0.40675,1.3434,1.24713,0.00801,0.00130774,0.00130774,0.00130774
8,365.064,1.50278,1.32796,0.00361,0.66719,0.59545,0.66475,0.41029,1.31872,1.26147,0.00751,0.00128753,0.00128753,0.00128753
9,410.571,1.48362,1.30217,0.00354,0.69089,0.61123,0.68352,0.42328,1.35246,1.26714,0.00811,0.00126732,0.00126732,0.00126732
10,456.1,1.48258,1.27865,0.00351,0.68094,0.60832,0.68097,0.42044,1.31488,1.27001,0.0075,0.00124711,0.00124711,0.00124711
11,501.334,1.45331,1.24328,0.00345,0.69969,0.63186,0.69626,0.44171,1.27458,1.20046,0.00671,0.0012269,0.0012269,0.0012269
12,547.053,1.46532,1.23886,0.00342,0.70874,0.63116,0.71098,0.4545,1.26392,1.12586,0.00664,0.00120669,0.00120669,0.00120669
13,592.56,1.4471,1.21446,0.00342,0.7169,0.61343,0.70004,0.44966,1.24552,1.1254,0.00648,0.00118648,0.00118648,0.00118648
14,637.694,1.43257,1.19795,0.00339,0.72446,0.6309,0.71049,0.45802,1.24725,1.1839,0.00735,0.00116627,0.00116627,0.00116627
15,683.163,1.42296,1.17963,0.00337,0.714,0.65057,0.72114,0.46592,1.23841,1.13087,0.00694,0.00114606,0.00114606,0.00114606
16,728.85,1.42168,1.17347,0.00333,0.69741,0.6325,0.70137,0.44512,1.2761,1.13839,0.0074,0.00112585,0.00112585,0.00112585
17,774.118,1.41189,1.14492,0.00332,0.71454,0.63225,0.70961,0.45617,1.20134,1.12899,0.00613,0.00110564,0.00110564,0.00110564
18,819.374,1.40248,1.14285,0.0033,0.73027,0.65685,0.73505,0.46899,1.23675,1.08118,0.00682,0.00108543,0.00108543,0.00108543
19,864.944,1.39919,1.12468,0.00327,0.74598,0.65588,0.74189,0.48557,1.18544,1.06401,0.00604,0.00106522,0.00106522,0.00106522
