epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2299.1,1.19929,0.92159,0.00376,0.78413,0.70633,0.79387,0.53273,1.09037,0.9082,0.00615,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2376.37,1.2,0.91846,0.00374,0.78217,0.7044,0.78514,0.5326,1.07269,0.93419,0.00596,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2453.22,1.18952,0.90861,0.00372,0.77135,0.71922,0.79238,0.53432,1.07588,0.91557,0.00596,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2530.43,1.17513,0.89492,0.00369,0.79483,0.70887,0.79423,0.5349,1.09006,0.91255,0.00622,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2607.29,1.17481,0.87523,0.00365,0.80151,0.71105,0.80123,0.53979,1.08279,0.8959,0.00607,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2684.17,1.16613,0.86113,0.00361,0.79453,0.71242,0.79662,0.53575,1.08832,0.91615,0.00614,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2761.06,1.16394,0.85421,0.00363,0.79444,0.71604,0.79637,0.54033,1.06961,0.90265,0.0059,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2838.99,1.15501,0.83658,0.00361,0.80647,0.72327,0.80516,0.54538,1.06758,0.89136,0.00594,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,2916.07,1.1468,0.82328,0.00358,0.80884,0.71264,0.80451,0.54646,1.0784,0.89304,0.00608,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,2993.07,1.14374,0.8096,0.00357,0.79136,0.72971,0.80477,0.54402,1.0708,0.89528,0.00587,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3070.55,1.13495,0.79968,0.00348,0.8087,0.71998,0.80912,0.54919,1.06574,0.8823,0.0059,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3147.93,1.12896,0.79105,0.00351,0.81201,0.71724,0.80389,0.54804,1.05562,0.8978,0.00571,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3225.25,1.1219,0.77855,0.00348,0.80402,0.72247,0.80378,0.54898,1.05871,0.88984,0.0058,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3302.26,1.11319,0.76796,0.00344,0.80081,0.73007,0.80456,0.55024,1.05708,0.88444,0.00575,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3379.35,1.10656,0.75615,0.0034,0.81514,0.72719,0.80913,0.5508,1.0669,0.88397,0.00585,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
