epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,128.008,2.33629,4.65704,0.00934,0.41116,0.43704,0.38292,0.16522,1.72327,3.42739,0.01197,0.00996063,0.00332021,0.00996063,0.00332021,0.00996063,0.00332021,0.00996063,0.00332021
2,255.249,1.70801,2.36118,0.00623,0.51502,0.5312,0.50823,0.27009,1.50935,2.39165,0.01067,0.0196783,0.00655944,0.0196783,0.00655944,0.0196783,0.00655944,0.0196783,0.00655944
3,374.765,1.62315,1.78857,0.00588,0.55829,0.55498,0.56837,0.31536,1.51589,1.72488,0.01128,0.0291132,0.00970439,0.0291132,0.00970439,0.0291132,0.00970439,0.0291132,0.00970439
4,494.755,1.5877,1.66108,0.00565,0.59794,0.55209,0.58968,0.33867,1.46333,1.77941,0.01121,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,615.358,1.52431,1.55728,0.0054,0.59751,0.58249,0.59751,0.35749,1.35983,1.49358,0.01016,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,737.935,1.47716,1.46232,0.00511,0.61968,0.56557,0.60715,0.36096,1.36645,1.5584,0.00961,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,858.326,1.45499,1.42771,0.00498,0.66416,0.60342,0.6633,0.41378,1.30018,1.28617,0.00927,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,980.401,1.42497,1.37517,0.00491,0.69225,0.61216,0.68634,0.42888,1.27237,1.29398,0.00835,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,1102.89,1.4024,1.34766,0.00472,0.69843,0.63806,0.70506,0.44812,1.24589,1.18135,0.00797,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,1225.71,1.38643,1.32138,0.00464,0.69405,0.64499,0.69883,0.44066,1.26403,1.17039,0.00835,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,1347.32,1.3654,1.27012,0.00454,0.71491,0.63528,0.70475,0.44434,1.24734,1.19168,0.00847,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,1470.05,1.3575,1.25512,0.00445,0.71588,0.65342,0.72993,0.46815,1.21362,1.1051,0.00765,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,1591.27,1.35096,1.22593,0.00454,0.72705,0.64484,0.72877,0.47429,1.1918,1.11589,0.00777,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1713.79,1.33191,1.19809,0.00441,0.71504,0.6548,0.72891,0.47121,1.19986,1.08937,0.00759,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1840.16,1.32235,1.17657,0.00435,0.73897,0.65031,0.73832,0.47516,1.20132,1.08708,0.00758,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1965.3,1.30852,1.16978,0.00428,0.73838,0.64162,0.72602,0.46551,1.206,1.14082,0.00774,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,2088,1.30394,1.14259,0.00427,0.73152,0.69167,0.76138,0.49849,1.1578,1.03085,0.00709,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,2212.05,1.28826,1.13341,0.00424,0.74935,0.65737,0.75043,0.49383,1.17193,1.05732,0.00741,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,2332.69,1.2818,1.0994,0.00415,0.75439,0.67349,0.75928,0.5022,1.13904,1.04465,0.00685,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,2451.3,1.2777,1.08126,0.00409,0.77112,0.66816,0.76219,0.50384,1.14976,1.03316,0.0072,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,2575.25,1.26617,1.0772,0.00408,0.7485,0.67733,0.76096,0.50346,1.13468,1.04449,0.00676,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,2699.87,1.25734,1.05223,0.00405,0.76836,0.67738,0.76636,0.51036,1.12418,1.01826,0.00681,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,2824.61,1.25032,1.03394,0.004,0.75214,0.68813,0.76862,0.50974,1.12003,0.99417,0.00659,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,2940.78,1.24835,1.01558,0.00395,0.76333,0.69265,0.77085,0.51021,1.12334,1.0139,0.00659,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,3061.43,1.24031,1.00867,0.00397,0.78072,0.697,0.78307,0.51925,1.13179,0.97756,0.00679,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,3185.87,1.22768,0.98771,0.00396,0.78099,0.68848,0.7796,0.52005,1.12086,0.97724,0.00663,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,3309.4,1.22075,0.98148,0.0039,0.76642,0.69967,0.78022,0.52189,1.10592,0.98174,0.0065,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,3436.36,1.21146,0.96401,0.00387,0.77866,0.70083,0.78512,0.52582,1.1108,0.96035,0.00688,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,3556.56,1.20612,0.95123,0.00385,0.77712,0.69399,0.77986,0.5208,1.10383,0.985,0.0064,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,3681.25,1.20532,0.9411,0.00382,0.77695,0.69909,0.78575,0.52968,1.10151,0.95723,0.00646,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,3804.52,1.19887,0.92325,0.00372,0.78397,0.70521,0.78842,0.5308,1.10306,0.95901,0.00644,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,3926.18,1.19068,0.90601,0.0037,0.79243,0.70628,0.79068,0.5286,1.09866,0.94887,0.00629,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,4050.83,1.17872,0.90174,0.00368,0.7932,0.7058,0.79173,0.53182,1.11109,0.94525,0.00654,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,4175.19,1.17138,0.88542,0.00365,0.78115,0.70471,0.78485,0.52662,1.10002,0.95472,0.00638,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,4293.16,1.16563,0.86466,0.00363,0.775,0.70919,0.78525,0.52866,1.09031,0.9679,0.00613,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,4413.75,1.16266,0.85381,0.00365,0.79103,0.71387,0.79554,0.53602,1.09742,0.92778,0.00631,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,4538.28,1.15436,0.8371,0.00362,0.79161,0.7201,0.7961,0.53787,1.08144,0.9135,0.00601,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,4662.13,1.14589,0.82121,0.00357,0.78731,0.71638,0.79462,0.53727,1.08542,0.93843,0.0061,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,4786.54,1.14261,0.82329,0.00356,0.80261,0.71269,0.79861,0.53818,1.08833,0.93022,0.00601,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,4910.1,1.13797,0.79982,0.0035,0.78583,0.7242,0.79494,0.53651,1.0981,0.93615,0.00638,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,5030.26,1.12645,0.79318,0.00349,0.794,0.71761,0.79692,0.54011,1.08025,0.92377,0.00601,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,5147.05,1.12336,0.78453,0.00345,0.80377,0.72839,0.80451,0.54522,1.07601,0.92002,0.00593,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,5265.1,1.11413,0.77431,0.0034,0.80397,0.71583,0.79844,0.54392,1.07562,0.93063,0.00601,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,5389.14,1.11295,0.75805,0.00345,0.79481,0.72827,0.80357,0.54466,1.08603,0.90986,0.00623,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,5513.87,1.10653,0.74597,0.0034,0.80239,0.71398,0.79693,0.54077,1.08823,0.92916,0.00607,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,5637.97,1.09969,0.73216,0.00336,0.8061,0.71883,0.79919,0.54208,1.08138,0.93697,0.00596,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
