epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.1537,1.49072,2.91514,0.00473,0.56811,0.56344,0.56727,0.34089,1.32083,1.5902,0.00882,0.00047208,0.00047208,0.00047208
2,89.8008,1.50659,1.42164,0.00495,0.65089,0.55884,0.61732,0.36621,1.38666,1.38587,0.00969,0.000935,0.000935,0.000935
3,135.044,1.54673,1.37153,0.00529,0.61994,0.5371,0.58291,0.33968,1.46088,1.58305,0.01064,0.00138445,0.00138445,0.00138445
4,180.025,1.55498,1.34077,0.00535,0.60349,0.55682,0.59662,0.34786,1.45813,1.45648,0.01135,0.00136837,0.00136837,0.00136837
5,225.216,1.54376,1.29726,0.00523,0.62875,0.56643,0.60578,0.35042,1.49884,1.49606,0.01225,0.00134816,0.00134816,0.00134816
6,270.065,1.52586,1.25394,0.00515,0.67295,0.59315,0.65759,0.40075,1.39302,1.20309,0.01116,0.00132795,0.00132795,0.00132795
7,315.174,1.49995,1.222,0.00505,0.69596,0.6113,0.68786,0.42346,1.35005,1.12319,0.00942,0.00130774,0.00130774,0.00130774
8,360.309,1.48378,1.1865,0.00494,0.68891,0.61566,0.68216,0.4119,1.35956,1.1468,0.00932,0.00128753,0.00128753,0.00128753
9,405.254,1.47354,1.15623,0.00489,0.71473,0.63763,0.71226,0.4461,1.34092,1.08413,0.0112,0.00126732,0.00126732,0.00126732
10,450.334,1.46067,1.14568,0.00479,0.69057,0.60217,0.67504,0.41177,1.36197,1.19075,0.01014,0.00124711,0.00124711,0.00124711
11,495.391,1.43649,1.11345,0.00468,0.704,0.65524,0.7228,0.45649,1.26759,1.06507,0.0087,0.0012269,0.0012269,0.0012269
12,540.584,1.44109,1.10763,0.00466,0.72674,0.64905,0.72502,0.45768,1.24737,1.03612,0.00847,0.00120669,0.00120669,0.00120669
13,585.644,1.4181,1.08531,0.00465,0.7101,0.65588,0.72751,0.45042,1.2767,1.04156,0.00851,0.00118648,0.00118648,0.00118648
14,630.468,1.41328,1.06967,0.00462,0.72837,0.6582,0.74118,0.47083,1.23576,0.97589,0.00793,0.00116627,0.00116627,0.00116627
15,675.759,1.39703,1.05097,0.00458,0.71157,0.65618,0.73117,0.45931,1.27103,1.17788,0.00852,0.00114606,0.00114606,0.00114606
16,720.612,1.39583,1.04139,0.0045,0.7283,0.65467,0.73304,0.46802,1.23498,1.00549,0.00822,0.00112585,0.00112585,0.00112585
17,765.487,1.37996,1.02876,0.00446,0.73212,0.65026,0.73176,0.46154,1.24448,1.02587,0.00849,0.00110564,0.00110564,0.00110564
18,815.003,1.37337,1.0228,0.00448,0.74223,0.67357,0.75166,0.47984,1.24347,0.9864,0.00857,0.00108543,0.00108543,0.00108543
19,860.931,1.36345,0.99933,0.0044,0.73647,0.66951,0.74707,0.47936,1.21811,0.97837,0.00816,0.00106522,0.00106522,0.00106522
20,906.607,1.3713,1.00549,0.00438,0.73502,0.67365,0.74768,0.47478,1.24968,0.95602,0.00896,0.00104501,0.00104501,0.00104501
21,952.165,1.35742,0.97644,0.00432,0.74731,0.67796,0.7561,0.49373,1.2285,0.94552,0.00969,0.0010248,0.0010248,0.0010248
22,997.825,1.35114,0.97781,0.00439,0.76131,0.68275,0.76722,0.49931,1.19661,0.92367,0.00794,0.00100459,0.00100459,0.00100459
23,1043.71,1.3333,0.96103,0.00421,0.75275,0.6774,0.76694,0.50255,1.16439,0.92347,0.00714,0.000984377,0.000984377,0.000984377
24,1089.34,1.33393,0.95366,0.00423,0.78441,0.67331,0.77531,0.50832,1.17745,0.90826,0.00715,0.000964167,0.000964167,0.000964167
25,1135.09,1.31991,0.93961,0.00418,0.76195,0.68743,0.77111,0.49733,1.19278,0.90502,0.00769,0.000943957,0.000943957,0.000943957
26,1180.75,1.32183,0.92392,0.00419,0.78463,0.67825,0.77714,0.50468,1.19702,0.90747,0.00781,0.000923746,0.000923746,0.000923746
