epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2297.14,1.19139,0.90025,0.00375,0.77203,0.70521,0.78236,0.52458,1.10391,0.95628,0.00644,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2372.71,1.18145,0.88454,0.00365,0.77599,0.7082,0.78285,0.52393,1.10222,0.95523,0.00629,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2447.21,1.18007,0.86871,0.00367,0.77508,0.70595,0.78445,0.52603,1.10266,0.95027,0.00638,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2522.46,1.16645,0.86619,0.00363,0.7853,0.71057,0.79132,0.53152,1.1007,0.94208,0.00621,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2600.66,1.15994,0.84365,0.0036,0.77298,0.71995,0.7912,0.53138,1.10013,0.95203,0.00635,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2678.8,1.15203,0.82812,0.00359,0.7905,0.71287,0.79437,0.53167,1.10389,0.95011,0.00643,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2756.13,1.14582,0.81967,0.00357,0.79728,0.71187,0.79514,0.53478,1.09352,0.9357,0.00618,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2832.75,1.13784,0.80135,0.00356,0.78933,0.71575,0.79422,0.53259,1.10103,0.94558,0.00627,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,2907.41,1.13162,0.79094,0.00351,0.79248,0.72041,0.79628,0.53601,1.09815,0.92409,0.00625,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,2984.31,1.12919,0.78737,0.0035,0.7958,0.71601,0.79201,0.53269,1.09291,0.95368,0.00614,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3062.27,1.11996,0.76708,0.00343,0.79341,0.7181,0.79623,0.53721,1.0973,0.93593,0.00633,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
