epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.2253,1.55981,2.85422,0.00374,0.58867,0.53738,0.56108,0.34114,1.31092,1.64055,0.00702,0.00047208,0.00047208,0.00047208
2,89.9794,1.56699,1.42812,0.00379,0.62248,0.56727,0.61186,0.36486,1.42134,1.37966,0.0091,0.000935,0.000935,0.000935
3,134.824,1.61065,1.38842,0.00401,0.60463,0.53813,0.57457,0.30706,1.645,1.4741,0.01017,0.00138445,0.00138445,0.00138445
4,179.328,1.61326,1.36365,0.00401,0.61373,0.54891,0.58836,0.33926,1.48565,1.39676,0.00929,0.00136837,0.00136837,0.00136837
5,223.925,1.60101,1.30866,0.00393,0.64454,0.56042,0.61104,0.3547,1.52209,1.45587,0.00987,0.00134816,0.00134816,0.00134816
6,268.575,1.58515,1.26711,0.00384,0.61997,0.58207,0.6213,0.37278,1.42001,1.28999,0.00853,0.00132795,0.00132795,0.00132795
7,313.506,1.56708,1.24643,0.00381,0.69185,0.60448,0.67853,0.42023,1.36525,1.1485,0.00793,0.00130774,0.00130774,0.00130774
8,358.248,1.54947,1.20766,0.00374,0.68203,0.58665,0.65313,0.39177,1.40579,1.21726,0.00776,0.00128753,0.00128753,0.00128753
9,402.937,1.53365,1.17272,0.00368,0.68064,0.63331,0.69614,0.43688,1.34744,1.13148,0.00794,0.00126732,0.00126732,0.00126732
10,447.869,1.52805,1.16685,0.00362,0.69415,0.61936,0.6917,0.43264,1.33848,1.11925,0.00733,0.00124711,0.00124711,0.00124711
11,492.397,1.50124,1.13417,0.00358,0.70144,0.62954,0.70387,0.44508,1.31792,1.12127,0.00728,0.0012269,0.0012269,0.0012269
12,537.207,1.5125,1.12509,0.00355,0.7098,0.63378,0.71684,0.45602,1.32325,1.04383,0.00749,0.00120669,0.00120669,0.00120669
