epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.6341,0.88928,3.18646,0.00188,0.58454,0.56936,0.59306,0.35857,0.87715,1.65799,0.00507,0.00047208,0.00047208,0.00047208
2,90.6899,0.97404,1.52223,0.00205,0.6152,0.56871,0.60467,0.34684,1.08117,1.62188,0.00665,0.000935,0.000935,0.000935
3,135.896,0.99191,1.48525,0.00216,0.60215,0.51027,0.55887,0.31706,1.12941,1.67245,0.00815,0.00138445,0.00138445,0.00138445
4,181.174,1.03394,1.44513,0.00227,0.61772,0.5895,0.63334,0.36082,1.03864,1.50494,0.00644,0.00136837,0.00136837,0.00136837
5,226.512,0.98531,1.40542,0.00215,0.65733,0.5828,0.64297,0.3617,1.09552,1.44707,0.00727,0.00134816,0.00134816,0.00134816
6,271.807,0.94428,1.34933,0.00208,0.68782,0.58352,0.65887,0.38187,1.05318,1.40583,0.00743,0.00132795,0.00132795,0.00132795
7,317.346,0.9408,1.32181,0.00209,0.66774,0.59696,0.65354,0.39683,0.98489,1.27786,0.00533,0.00130774,0.00130774,0.00130774
8,362.607,0.9381,1.28646,0.00209,0.66461,0.57298,0.63946,0.37841,0.98626,1.35747,0.0057,0.00128753,0.00128753,0.00128753
9,407.657,0.97181,1.26295,0.00215,0.68276,0.62157,0.68845,0.41559,0.96841,1.29482,0.00619,0.00126732,0.00126732,0.00126732
10,452.852,0.92461,1.23931,0.00205,0.72,0.62343,0.69875,0.42488,1.01427,1.20346,0.00669,0.00124711,0.00124711,0.00124711
11,498.281,0.90782,1.19972,0.00204,0.71422,0.65173,0.72601,0.45897,0.8328,1.09436,0.00448,0.0012269,0.0012269,0.0012269
12,543.533,0.93651,1.20204,0.00207,0.71992,0.62631,0.70952,0.4404,0.9046,1.12917,0.00603,0.00120669,0.00120669,0.00120669
