epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.5911,0.90812,3.18548,0.00209,0.60839,0.57243,0.6095,0.36751,0.84693,1.59397,0.00468,0.00047208,0.00047208,0.00047208
2,90.4385,0.97805,1.52145,0.00224,0.65243,0.53226,0.58452,0.34536,1.08029,1.60441,0.00712,0.000935,0.000935,0.000935
3,135.502,1.02518,1.48008,0.00244,0.58719,0.51379,0.5414,0.29938,1.26532,1.67674,0.00827,0.00138445,0.00138445,0.00138445
4,180.505,1.03927,1.43841,0.0025,0.61618,0.57532,0.61438,0.35831,1.09888,1.5705,0.00674,0.00136837,0.00136837,0.00136837
5,225.563,1.03354,1.38665,0.00245,0.60093,0.57825,0.60342,0.34718,1.03957,1.50422,0.00688,0.00134816,0.00134816,0.00134816
6,270.239,1.01068,1.35153,0.0024,0.64233,0.60945,0.65628,0.38531,1.0673,1.31967,0.00741,0.00132795,0.00132795,0.00132795
7,315.272,1.02765,1.31139,0.00243,0.69224,0.58366,0.66054,0.40351,0.94053,1.27538,0.00552,0.00130774,0.00130774,0.00130774
8,360.332,1.00183,1.28532,0.00239,0.66676,0.59335,0.65741,0.39584,1.02053,1.3073,0.00606,0.00128753,0.00128753,0.00128753
9,405.498,0.99225,1.25657,0.00236,0.6933,0.6352,0.69861,0.43627,0.94296,1.2208,0.0052,0.00126732,0.00126732,0.00126732
10,450.502,0.97346,1.23254,0.0023,0.66974,0.60105,0.67394,0.41085,1.02794,1.22698,0.0065,0.00124711,0.00124711,0.00124711
11,495.528,0.96145,1.19552,0.0023,0.69491,0.6413,0.70994,0.44383,0.89146,1.14756,0.00518,0.0012269,0.0012269,0.0012269
12,540.516,0.9838,1.19324,0.00231,0.7099,0.62381,0.70766,0.44832,0.9017,1.14183,0.00516,0.00120669,0.00120669,0.00120669
13,585.854,0.93912,1.17021,0.00227,0.72284,0.66416,0.73746,0.46974,0.85678,1.06373,0.00489,0.00118648,0.00118648,0.00118648
14,631.043,0.93871,1.15125,0.00228,0.7299,0.6513,0.73344,0.45883,0.90441,1.09375,0.00506,0.00116627,0.00116627,0.00116627
15,676.12,0.96262,1.13179,0.00235,0.71239,0.65387,0.72378,0.4474,0.96146,1.17695,0.00566,0.00114606,0.00114606,0.00114606
16,721.306,0.97052,1.12363,0.00232,0.74307,0.64496,0.73174,0.46284,0.94375,1.10025,0.0051,0.00112585,0.00112585,0.00112585
17,766.472,0.95786,1.1063,0.00232,0.74383,0.66477,0.74923,0.47657,0.9124,1.03948,0.00493,0.00110564,0.00110564,0.00110564
18,811.756,0.95329,1.09791,0.00233,0.75116,0.65628,0.7481,0.46923,0.98499,1.03904,0.00589,0.00108543,0.00108543,0.00108543
