epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,121.842,2.37527,4.66862,0.0094,0.43289,0.42559,0.38649,0.18108,1.65453,3.2289,0.01096,0.00996063,0.00332021,0.00996063,0.00332021,0.00996063,0.00332021,0.00996063,0.00332021
2,250.108,1.67398,2.3289,0.006,0.57424,0.51117,0.54261,0.30896,1.42365,2.05666,0.00985,0.0196783,0.00655944,0.0196783,0.00655944,0.0196783,0.00655944,0.0196783,0.00655944
3,373.332,1.5895,1.77102,0.00564,0.57046,0.56201,0.57472,0.32187,1.48844,1.99857,0.01074,0.0291132,0.00970439,0.0291132,0.00970439,0.0291132,0.00970439,0.0291132,0.00970439
4,496.666,1.56447,1.63804,0.00549,0.58161,0.54006,0.56618,0.32658,1.45143,1.74173,0.01039,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,615.066,1.51301,1.53821,0.00532,0.64118,0.59354,0.64769,0.39119,1.39111,1.37597,0.01066,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,738.104,1.47323,1.4554,0.00508,0.65084,0.58578,0.64202,0.38456,1.36263,1.47867,0.00966,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,860.051,1.44802,1.42297,0.00494,0.65895,0.61421,0.66618,0.40858,1.33754,1.28001,0.00947,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,981.377,1.42303,1.3749,0.00487,0.66459,0.5876,0.65559,0.40714,1.29154,1.32165,0.00884,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,1105.48,1.40258,1.33846,0.0047,0.70545,0.62093,0.69687,0.43833,1.25961,1.23541,0.00813,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,1229.65,1.38833,1.30848,0.00465,0.71233,0.62222,0.70181,0.44471,1.26507,1.19805,0.00891,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,1354.16,1.36974,1.26573,0.00455,0.71595,0.63662,0.71397,0.45743,1.21638,1.1689,0.00776,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,1478.41,1.35504,1.25127,0.00444,0.74675,0.64701,0.73681,0.47209,1.21904,1.12159,0.00777,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,1602.65,1.35326,1.22775,0.00454,0.72847,0.63954,0.72486,0.46414,1.21262,1.13204,0.00768,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1719.64,1.3265,1.20734,0.00438,0.7351,0.64319,0.73622,0.48105,1.18995,1.07835,0.00746,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1842.66,1.32279,1.17485,0.00433,0.76074,0.64324,0.73914,0.48109,1.19133,1.08475,0.00749,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1965.74,1.31402,1.16135,0.00429,0.72529,0.65571,0.73284,0.47782,1.18497,1.09381,0.00715,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,2089.72,1.29982,1.13999,0.00422,0.72355,0.66304,0.74309,0.48316,1.18505,1.07524,0.00756,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,2212.85,1.29188,1.12952,0.00423,0.73893,0.65805,0.74425,0.48908,1.15979,1.06522,0.00712,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,2337.26,1.28633,1.09846,0.00416,0.7654,0.68213,0.76379,0.50458,1.14008,1.03241,0.00681,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,2468.56,1.27888,1.07714,0.0041,0.75744,0.67154,0.75729,0.49504,1.16843,1.02502,0.00711,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,2590.23,1.26943,1.07335,0.00409,0.76226,0.67083,0.75943,0.502,1.13875,1.02251,0.007,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,2711.92,1.2586,1.048,0.00405,0.75857,0.68987,0.77091,0.50939,1.13897,0.99914,0.00693,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,2833.96,1.25648,1.03475,0.00402,0.74165,0.68349,0.76285,0.50478,1.13303,1.0085,0.00677,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,2956.55,1.2525,1.02,0.00395,0.76233,0.68571,0.76978,0.50701,1.1373,1.00448,0.00683,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,3078.78,1.24123,1.00791,0.00397,0.77543,0.68045,0.77287,0.50897,1.12797,0.99953,0.00648,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
