epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.6098,1.58222,2.93136,0.0038,0.6244,0.5407,0.59648,0.36151,1.34145,1.54624,0.00706,0.00047208,0.00047208,0.00047208
2,90.2749,1.58519,1.43817,0.00384,0.61123,0.52618,0.56266,0.33998,1.41118,1.54565,0.00794,0.000935,0.000935,0.000935
3,135.004,1.62943,1.41375,0.00406,0.5979,0.5402,0.57257,0.32386,1.55693,1.50942,0.00968,0.00138445,0.00138445,0.00138445
4,179.652,1.63979,1.36051,0.00409,0.60036,0.5818,0.60428,0.35153,1.47156,1.62343,0.00943,0.00136837,0.00136837,0.00136837
5,224.594,1.62011,1.32737,0.00398,0.64247,0.57585,0.62003,0.36508,1.46131,1.58907,0.00884,0.00134816,0.00134816,0.00134816
6,269.289,1.60894,1.27708,0.00392,0.64321,0.59839,0.64247,0.3794,1.46825,1.38757,0.00895,0.00132795,0.00132795,0.00132795
7,314.184,1.58999,1.25159,0.00387,0.68933,0.61469,0.68317,0.42073,1.36617,1.16257,0.0076,0.00130774,0.00130774,0.00130774
8,358.956,1.57486,1.21513,0.00381,0.68991,0.61882,0.68266,0.41169,1.43086,1.15819,0.00892,0.00128753,0.00128753,0.00128753
9,403.555,1.56455,1.19306,0.00378,0.69174,0.62396,0.69639,0.43122,1.38028,1.14069,0.00792,0.00126732,0.00126732,0.00126732
10,448.36,1.55494,1.17208,0.0037,0.68437,0.5934,0.67179,0.40684,1.44364,1.21627,0.00877,0.00124711,0.00124711,0.00124711
11,492.953,1.52783,1.13802,0.00365,0.72116,0.619,0.70491,0.43704,1.34991,1.0965,0.00745,0.0012269,0.0012269,0.0012269
12,537.707,1.53358,1.1383,0.00361,0.67578,0.65012,0.70684,0.44205,1.30723,1.08301,0.00747,0.00120669,0.00120669,0.00120669
13,582.556,1.51575,1.11267,0.00362,0.7214,0.62348,0.71013,0.45177,1.28696,1.08974,0.00687,0.00118648,0.00118648,0.00118648
14,627.452,1.51043,1.09636,0.00361,0.72558,0.6535,0.72679,0.44814,1.33567,1.04829,0.0075,0.00116627,0.00116627,0.00116627
15,672.154,1.49492,1.0747,0.00357,0.72861,0.64675,0.73049,0.46576,1.289,1.09869,0.00699,0.00114606,0.00114606,0.00114606
16,717.173,1.49445,1.06685,0.00354,0.7256,0.64602,0.72482,0.4558,1.33134,1.02914,0.00764,0.00112585,0.00112585,0.00112585
17,761.963,1.47951,1.05177,0.00352,0.7199,0.65297,0.7305,0.46792,1.29449,1.02555,0.00751,0.00110564,0.00110564,0.00110564
18,806.784,1.47522,1.03871,0.0035,0.74289,0.66432,0.74576,0.47282,1.30771,1.01262,0.00763,0.00108543,0.00108543,0.00108543
19,851.567,1.45843,1.02248,0.00344,0.73527,0.66092,0.74175,0.47717,1.24839,1.01304,0.00647,0.00106522,0.00106522,0.00106522
20,896.346,1.46891,1.03238,0.00343,0.76198,0.66195,0.75559,0.4885,1.27417,0.98696,0.00695,0.00104501,0.00104501,0.00104501
21,941.134,1.46223,1.00282,0.00339,0.74596,0.67151,0.75346,0.49029,1.23519,0.94844,0.00659,0.0010248,0.0010248,0.0010248
22,985.875,1.44716,0.99916,0.00342,0.75628,0.68431,0.76501,0.49454,1.26961,0.95632,0.00663,0.00100459,0.00100459,0.00100459
23,1030.71,1.43778,0.97407,0.00333,0.74503,0.66328,0.75396,0.48956,1.26517,0.94902,0.00656,0.000984377,0.000984377,0.000984377
24,1075.31,1.44296,0.97355,0.00334,0.75962,0.67208,0.76575,0.49682,1.24926,0.93028,0.00616,0.000964167,0.000964167,0.000964167
25,1120.15,1.42897,0.96269,0.00332,0.75508,0.67086,0.76135,0.49735,1.22423,0.98023,0.00598,0.000943957,0.000943957,0.000943957
26,1164.8,1.42237,0.94662,0.0033,0.76197,0.68813,0.77453,0.51203,1.21133,0.91936,0.00625,0.000923746,0.000923746,0.000923746
27,1209.67,1.41861,0.94362,0.00327,0.76703,0.68059,0.77218,0.50253,1.23339,0.89851,0.00638,0.000903536,0.000903536,0.000903536
28,1254.3,1.41494,0.93607,0.00326,0.76124,0.68594,0.76744,0.5012,1.24283,0.94739,0.00674,0.000883326,0.000883326,0.000883326
29,1298.89,1.40458,0.91923,0.00324,0.77841,0.68387,0.77466,0.50779,1.19821,0.90139,0.00585,0.000863116,0.000863116,0.000863116
30,1343.49,1.39825,0.90439,0.00323,0.77634,0.68912,0.77607,0.51,1.21523,0.89399,0.00613,0.000842906,0.000842906,0.000842906
31,1387.86,1.4052,0.8961,0.00319,0.77401,0.69614,0.78326,0.51662,1.2107,0.87777,0.00606,0.000822696,0.000822696,0.000822696
32,1432.59,1.39205,0.8911,0.00316,0.78002,0.69559,0.78588,0.51993,1.22,0.89034,0.00611,0.000802486,0.000802486,0.000802486
33,1477.38,1.39695,0.88709,0.00316,0.77436,0.70324,0.78716,0.52137,1.20895,0.87025,0.00616,0.000782275,0.000782275,0.000782275
34,1522.05,1.39192,0.87445,0.00316,0.78362,0.69426,0.78856,0.52072,1.18701,0.89998,0.00557,0.000762065,0.000762065,0.000762065
35,1566.55,1.37406,0.85729,0.00313,0.78028,0.6988,0.78854,0.52368,1.18928,0.89155,0.00585,0.000741855,0.000741855,0.000741855
36,1611.32,1.37362,0.85979,0.00309,0.78672,0.70272,0.78516,0.51907,1.19752,0.91166,0.00613,0.000721645,0.000721645,0.000721645
37,1655.97,1.36585,0.84809,0.0031,0.77394,0.71241,0.79274,0.5271,1.19971,0.87762,0.00643,0.000701435,0.000701435,0.000701435
38,1700.72,1.35295,0.8272,0.00308,0.8061,0.69688,0.79533,0.52727,1.19254,0.86652,0.00603,0.000681225,0.000681225,0.000681225
39,1745.51,1.35425,0.82618,0.00307,0.78804,0.70825,0.79989,0.53588,1.16576,0.85886,0.00551,0.000661015,0.000661015,0.000661015
40,1790.42,1.34604,0.81591,0.00301,0.7723,0.71692,0.79614,0.53007,1.17509,0.88084,0.0057,0.000640804,0.000640804,0.000640804
41,1835.08,1.33988,0.81163,0.00302,0.79562,0.71005,0.79824,0.53468,1.1816,0.8614,0.00596,0.000620594,0.000620594,0.000620594
42,1879.75,1.33846,0.79722,0.003,0.79737,0.71094,0.80324,0.5378,1.17883,0.84747,0.00551,0.000600384,0.000600384,0.000600384
43,1924.69,1.32775,0.79034,0.00299,0.80401,0.71305,0.80558,0.54129,1.16363,0.8459,0.00552,0.000580174,0.000580174,0.000580174
44,1969.3,1.32925,0.78577,0.00299,0.79263,0.72012,0.80225,0.53921,1.16642,0.85221,0.00547,0.000559964,0.000559964,0.000559964
45,2013.72,1.32456,0.78231,0.00295,0.805,0.71423,0.80267,0.53878,1.16593,0.84082,0.00553,0.000539754,0.000539754,0.000539754
46,2058.09,1.32459,0.7736,0.00294,0.80679,0.70945,0.80106,0.53596,1.17225,0.85958,0.0057,0.000519544,0.000519544,0.000519544
47,2102.54,1.30417,0.7534,0.00289,0.81109,0.71388,0.80719,0.54258,1.17019,0.82244,0.00577,0.000499333,0.000499333,0.000499333
48,2147.22,1.30634,0.75699,0.00287,0.80569,0.71293,0.80429,0.53877,1.16953,0.83668,0.00563,0.000479123,0.000479123,0.000479123
49,2191.74,1.29306,0.74791,0.00287,0.79963,0.71589,0.80239,0.53727,1.15685,0.84742,0.00542,0.000458913,0.000458913,0.000458913
50,2236.19,1.30593,0.74126,0.00286,0.79167,0.73068,0.80416,0.53995,1.16725,0.84832,0.00565,0.000438703,0.000438703,0.000438703
51,2280.68,1.289,0.72938,0.00286,0.80015,0.72235,0.80394,0.54073,1.16456,0.84409,0.00545,0.000418493,0.000418493,0.000418493
52,2325.18,1.2883,0.72579,0.00281,0.80459,0.72704,0.80367,0.54178,1.16119,0.8547,0.00557,0.000398283,0.000398283,0.000398283
53,2369.67,1.28206,0.71275,0.0028,0.79837,0.73248,0.80996,0.54432,1.15292,0.82844,0.00554,0.000378073,0.000378073,0.000378073
54,2414.45,1.26993,0.70244,0.00281,0.80656,0.72453,0.80733,0.54289,1.15619,0.85071,0.00549,0.000357862,0.000357862,0.000357862
55,2459.06,1.2782,0.71019,0.00278,0.80825,0.72439,0.80586,0.54289,1.15104,0.84819,0.00541,0.000337652,0.000337652,0.000337652
56,2503.51,1.27101,0.69975,0.00276,0.78983,0.73373,0.80433,0.54108,1.15431,0.84662,0.00537,0.000317442,0.000317442,0.000317442
57,2547.9,1.25132,0.68265,0.00274,0.81269,0.72787,0.80746,0.54527,1.15092,0.82249,0.00536,0.000297232,0.000297232,0.000297232
58,2592.52,1.25683,0.6832,0.00272,0.80552,0.73009,0.80911,0.54638,1.14466,0.83265,0.00525,0.000277022,0.000277022,0.000277022
59,2637.26,1.24928,0.67771,0.00273,0.80762,0.72451,0.80618,0.54359,1.15289,0.84502,0.00536,0.000256812,0.000256812,0.000256812
60,2681.63,1.25169,0.67105,0.00269,0.80941,0.73038,0.80695,0.54526,1.1499,0.86727,0.0053,0.000236602,0.000236602,0.000236602
61,2726.9,1.1745,0.60225,0.00284,0.7969,0.72243,0.79817,0.53641,1.16195,0.86853,0.00536,0.000216391,0.000216391,0.000216391
62,2770.78,1.15718,0.57082,0.00279,0.81056,0.71503,0.80138,0.53866,1.15612,0.85879,0.00529,0.000196181,0.000196181,0.000196181
63,2814.79,1.15249,0.56481,0.00276,0.81423,0.71448,0.80104,0.53808,1.16388,0.85747,0.00541,0.000175971,0.000175971,0.000175971
64,2858.65,1.14193,0.55734,0.00274,0.80738,0.72288,0.80309,0.53981,1.16218,0.85423,0.00533,0.000155761,0.000155761,0.000155761
65,2902.39,1.13815,0.54924,0.00271,0.80814,0.7227,0.80154,0.53937,1.16143,0.86397,0.00538,0.000135551,0.000135551,0.000135551
66,2946.16,1.13671,0.54412,0.00268,0.80898,0.72248,0.80175,0.53912,1.16603,0.87737,0.00549,0.000115341,0.000115341,0.000115341
67,2989.99,1.13116,0.53634,0.00269,0.80711,0.72663,0.80016,0.53962,1.15727,0.87969,0.00529,9.51306e-05,9.51306e-05,9.51306e-05
68,3033.67,1.1273,0.53501,0.00267,0.81451,0.7232,0.80243,0.53972,1.16055,0.88194,0.00532,7.49204e-05,7.49204e-05,7.49204e-05
69,3077.5,1.12616,0.52975,0.00266,0.8129,0.72119,0.80183,0.53907,1.16138,0.87997,0.00536,5.47103e-05,5.47103e-05,5.47103e-05
70,3120.97,1.12421,0.52955,0.00263,0.80895,0.72494,0.80275,0.53963,1.16124,0.8765,0.00535,3.45001e-05,3.45001e-05,3.45001e-05
