epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,76.6464,2.35015,4.72193,0.00922,0.39444,0.44717,0.37307,0.18098,1.63222,3.71744,0.01106,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,152.639,1.69704,2.43406,0.00604,0.40087,0.49648,0.39871,0.2077,1.55916,2.85659,0.01198,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,229.1,1.63031,1.83031,0.00589,0.4967,0.468,0.46079,0.21844,1.79078,2.40958,0.01391,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,305.671,1.59149,1.70342,0.0057,0.54196,0.52911,0.53509,0.30738,1.44149,1.93129,0.00968,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,382.101,1.53018,1.60197,0.00539,0.56637,0.52852,0.54736,0.31488,1.41197,1.73303,0.00936,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,458.337,1.48436,1.5124,0.00515,0.6283,0.56795,0.61706,0.36481,1.4046,1.34614,0.00945,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,534.777,1.45357,1.45941,0.00496,0.64013,0.60557,0.65354,0.39589,1.33617,1.31719,0.0085,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,610.627,1.42512,1.40558,0.00484,0.66822,0.61608,0.66694,0.41114,1.27282,1.22116,0.00797,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,689.256,1.40723,1.36116,0.00474,0.6708,0.60201,0.65968,0.4122,1.27514,1.34641,0.00825,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,764.928,1.38858,1.32782,0.00464,0.65786,0.62474,0.68339,0.42746,1.26848,1.2301,0.00798,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,840.238,1.36767,1.28054,0.00457,0.71112,0.63864,0.71018,0.45099,1.22865,1.11617,0.00729,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,915.544,1.35418,1.2653,0.00448,0.68823,0.63069,0.69143,0.43718,1.24592,1.23604,0.00844,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,990.928,1.33767,1.23385,0.00442,0.68644,0.64038,0.69994,0.44574,1.22436,1.19423,0.00797,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1066.1,1.33328,1.22076,0.0044,0.71145,0.64578,0.71724,0.4609,1.19125,1.11618,0.0072,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1141.9,1.32065,1.18504,0.00436,0.73546,0.6395,0.72983,0.4729,1.18635,1.06456,0.00703,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1217.33,1.31398,1.1759,0.00428,0.74638,0.65729,0.74141,0.48732,1.1647,1.02703,0.00711,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1293.27,1.30069,1.14429,0.00424,0.7458,0.66189,0.74621,0.48484,1.18201,1.03553,0.00715,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,1368.93,1.28899,1.13996,0.00424,0.73898,0.67991,0.75514,0.49487,1.16258,1.02279,0.00715,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,1445.17,1.28596,1.10367,0.00418,0.74542,0.67798,0.76032,0.50073,1.13799,0.98393,0.00658,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,1520.91,1.27135,1.08815,0.00409,0.77755,0.65562,0.76173,0.50148,1.13428,0.9945,0.00629,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,1596.93,1.26754,1.07171,0.00412,0.75633,0.68599,0.76872,0.50762,1.12772,0.98868,0.00655,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,1672.83,1.25539,1.0638,0.00401,0.77959,0.66779,0.76493,0.50502,1.12887,0.96926,0.00643,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,1748.55,1.24186,1.0325,0.00397,0.76764,0.68347,0.77073,0.51083,1.11982,0.96893,0.00637,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,1824.42,1.24959,1.01634,0.00398,0.76472,0.69854,0.78331,0.52528,1.08913,0.93068,0.00599,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,1900.23,1.23543,1.01369,0.00391,0.77305,0.6996,0.77819,0.51807,1.10069,0.93707,0.00618,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,1975.81,1.22599,0.98748,0.00392,0.76283,0.70271,0.77979,0.51933,1.09611,0.93262,0.00605,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,2051.45,1.21521,0.96788,0.00386,0.7697,0.69695,0.77737,0.52195,1.07416,0.94405,0.00591,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,2127.15,1.20997,0.95862,0.00382,0.79759,0.68846,0.78658,0.52487,1.09975,0.9233,0.0062,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,2202.4,1.20783,0.94873,0.0038,0.77614,0.70056,0.78304,0.52763,1.08481,0.93223,0.00598,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,2278.03,1.19664,0.91616,0.00374,0.79032,0.70292,0.79061,0.53,1.07298,0.90928,0.00592,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2353.81,1.19965,0.92017,0.00373,0.782,0.70475,0.78722,0.52981,1.07442,0.93766,0.00603,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2429.23,1.1873,0.90947,0.0037,0.78716,0.71599,0.79796,0.53791,1.07438,0.9071,0.00596,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2504.96,1.17971,0.88969,0.00372,0.78764,0.71068,0.79209,0.53271,1.07288,0.91096,0.00593,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2581.2,1.17623,0.87676,0.00364,0.78892,0.71487,0.79684,0.53675,1.07689,0.89957,0.00589,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2656.79,1.16127,0.86854,0.0036,0.776,0.71854,0.79426,0.53419,1.07639,0.91016,0.00596,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
