epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,77.3923,2.24393,4.5724,0.00876,0.41756,0.45418,0.39637,0.206,1.52099,3.42455,0.01021,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,153.906,1.64485,2.40595,0.00573,0.50401,0.51138,0.47653,0.25791,1.47991,2.1377,0.01002,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,230.541,1.5992,1.81459,0.0057,0.55531,0.49196,0.5104,0.25366,1.71854,2.25157,0.01321,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,306.87,1.57881,1.69909,0.00561,0.55013,0.50715,0.51846,0.28382,1.50022,2.16158,0.0099,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,383.831,1.51699,1.59473,0.0053,0.59668,0.53756,0.57717,0.32433,1.50587,1.56838,0.01039,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,460.496,1.46865,1.51338,0.00507,0.63671,0.57231,0.62638,0.36932,1.38902,1.39806,0.00901,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,537.125,1.44256,1.45318,0.00491,0.65281,0.58108,0.64356,0.38875,1.33123,1.30744,0.00857,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,614.401,1.41397,1.40278,0.00481,0.64826,0.60638,0.65104,0.40174,1.2897,1.324,0.00814,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,691.138,1.39872,1.36321,0.00472,0.69578,0.61414,0.69086,0.43008,1.24472,1.23798,0.00754,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,767.764,1.38207,1.32735,0.00461,0.66723,0.62545,0.68382,0.4304,1.23753,1.21079,0.00733,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,844.656,1.35632,1.28833,0.00453,0.7136,0.63616,0.71097,0.45317,1.20602,1.12351,0.00711,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,921.119,1.35401,1.27339,0.00449,0.7047,0.63145,0.70507,0.44842,1.20637,1.14559,0.00724,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,997.671,1.33721,1.23463,0.00441,0.70526,0.64143,0.70806,0.44601,1.19963,1.11359,0.00734,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1074.3,1.3267,1.21933,0.00437,0.70445,0.646,0.72099,0.4675,1.18204,1.08437,0.0072,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1151.22,1.31288,1.19483,0.00432,0.73496,0.64939,0.73168,0.47295,1.16961,1.05258,0.00703,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1228.64,1.312,1.1713,0.00427,0.71743,0.65712,0.72609,0.47049,1.1583,1.07974,0.00673,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1305.07,1.29436,1.14649,0.00422,0.74983,0.66079,0.74521,0.48204,1.18865,1.04119,0.00701,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,1381.51,1.29369,1.13149,0.00427,0.73509,0.66867,0.7497,0.4939,1.17771,1.02518,0.00727,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,1458.11,1.28547,1.09585,0.00418,0.76752,0.67327,0.76511,0.50801,1.13382,0.96726,0.00658,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,1534.97,1.26937,1.08913,0.00408,0.74675,0.68015,0.76076,0.50164,1.13529,1.01261,0.0066,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,1611.41,1.26572,1.07131,0.00413,0.75543,0.68084,0.76592,0.50827,1.1168,0.98429,0.00649,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,1688.24,1.25593,1.06051,0.00402,0.75515,0.68607,0.76607,0.50674,1.11879,0.98005,0.00653,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,1765.3,1.24421,1.02966,0.00398,0.77556,0.6808,0.76955,0.51443,1.11325,0.96697,0.00653,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,1842.43,1.2458,1.01772,0.00398,0.75877,0.68719,0.76748,0.50978,1.11169,0.96003,0.00632,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,1919.38,1.23049,1.01698,0.00392,0.78068,0.70052,0.78176,0.5218,1.11212,0.93735,0.00619,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,1996.14,1.21896,0.99132,0.0039,0.78411,0.68607,0.78189,0.5238,1.09833,0.94775,0.00621,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,2073.51,1.20962,0.96961,0.00384,0.77917,0.69377,0.7767,0.52388,1.09176,0.94848,0.00616,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,2150.22,1.20614,0.95904,0.00381,0.77649,0.69579,0.78088,0.52585,1.09423,0.93225,0.00619,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,2226.71,1.20479,0.94998,0.0038,0.76955,0.70606,0.78266,0.52694,1.08568,0.92618,0.00616,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
