epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1900.56,1.04308,0.81992,0.00271,0.78721,0.72322,0.80162,0.53749,0.94582,0.90365,0.0049,0.000600384,0.000600384,0.000600384
43,1945.68,1.0227,0.80514,0.00267,0.80323,0.71646,0.80193,0.53885,0.91858,0.92265,0.00425,0.000580174,0.000580174,0.000580174
44,1991.04,0.99568,0.80068,0.00263,0.80556,0.71756,0.79964,0.53468,0.91537,0.92213,0.00475,0.000559964,0.000559964,0.000559964
45,2035.97,1.03196,0.80464,0.00268,0.79941,0.72,0.79975,0.53946,0.8613,0.93206,0.0044,0.000539754,0.000539754,0.000539754
46,2081.19,1.01636,0.7921,0.00266,0.79125,0.71868,0.79827,0.53741,0.90201,0.92051,0.00445,0.000519544,0.000519544,0.000519544
47,2126.44,0.98326,0.77297,0.00256,0.80851,0.72669,0.8042,0.5442,0.9249,0.92247,0.00461,0.000499333,0.000499333,0.000499333
48,2171.77,1.00789,0.76798,0.00263,0.80455,0.71823,0.7963,0.5353,0.88577,0.9319,0.00465,0.000479123,0.000479123,0.000479123
49,2216.84,0.99717,0.75944,0.00259,0.80889,0.72111,0.80328,0.54103,0.90913,0.90334,0.0047,0.000458913,0.000458913,0.000458913
50,2261.99,1.00189,0.75743,0.00259,0.80843,0.71355,0.80139,0.54214,0.95608,0.93327,0.00495,0.000438703,0.000438703,0.000438703
51,2307.04,1.00778,0.74424,0.00264,0.80703,0.72582,0.80531,0.54462,0.88792,0.92019,0.00459,0.000418493,0.000418493,0.000418493
52,2352.44,1.01006,0.73122,0.00259,0.80354,0.72477,0.8028,0.54334,0.88045,0.92692,0.0046,0.000398283,0.000398283,0.000398283
53,2397.52,0.97018,0.72303,0.00253,0.81152,0.72379,0.8046,0.5414,0.88365,0.92233,0.00449,0.000378073,0.000378073,0.000378073
54,2442.76,0.97148,0.71294,0.00258,0.79617,0.72981,0.80659,0.54556,0.87943,0.90057,0.00449,0.000357862,0.000357862,0.000357862
55,2488.18,0.98137,0.7115,0.00254,0.8047,0.72956,0.80502,0.5444,0.8654,0.91904,0.00441,0.000337652,0.000337652,0.000337652
56,2533.12,0.96216,0.70689,0.00252,0.80854,0.72384,0.80309,0.54436,0.88772,0.91377,0.00453,0.000317442,0.000317442,0.000317442
57,2578.04,0.97187,0.68796,0.00255,0.80617,0.72475,0.80192,0.54477,0.9014,0.931,0.00446,0.000297232,0.000297232,0.000297232
58,2623.14,0.95978,0.68572,0.0025,0.81251,0.72964,0.80696,0.54585,0.88094,0.92713,0.00448,0.000277022,0.000277022,0.000277022
59,2668.35,0.97978,0.6826,0.00257,0.80157,0.73531,0.80527,0.54323,0.90287,0.94827,0.00439,0.000256812,0.000256812,0.000256812
60,2713.44,0.98233,0.67521,0.00254,0.81863,0.72557,0.80717,0.54709,0.88469,0.92939,0.0043,0.000236602,0.000236602,0.000236602
61,2759.22,0.95951,0.5936,0.0028,0.79496,0.73533,0.80135,0.53996,0.90499,0.94206,0.00451,0.000216391,0.000216391,0.000216391
62,2803.6,0.92941,0.56761,0.00273,0.81008,0.72534,0.80148,0.54086,0.89839,0.95487,0.00442,0.000196181,0.000196181,0.000196181
63,2847.92,0.93783,0.55654,0.00274,0.81584,0.71859,0.8011,0.5405,0.88641,0.95353,0.00435,0.000175971,0.000175971,0.000175971
64,2892.19,0.92819,0.54817,0.00272,0.80539,0.73234,0.80435,0.54192,0.86474,0.9383,0.00427,0.000155761,0.000155761,0.000155761
65,2936.45,0.92808,0.53668,0.00269,0.80827,0.72891,0.80162,0.54128,0.85493,0.93974,0.00425,0.000135551,0.000135551,0.000135551
66,2980.87,0.91704,0.53525,0.00266,0.80623,0.72657,0.8023,0.54237,0.9006,0.94974,0.00436,0.000115341,0.000115341,0.000115341
67,3025.56,0.92731,0.52715,0.00269,0.8165,0.72263,0.80172,0.54122,0.89219,0.94852,0.00434,9.51306e-05,9.51306e-05,9.51306e-05
68,3070.09,0.90291,0.51888,0.00264,0.80975,0.727,0.80187,0.5416,0.85668,0.94971,0.00417,7.49204e-05,7.49204e-05,7.49204e-05
69,3114.7,0.90551,0.51611,0.00265,0.8095,0.72407,0.80037,0.54093,0.86137,0.95277,0.00421,5.47103e-05,5.47103e-05,5.47103e-05
70,3159.22,0.91281,0.51625,0.00265,0.80928,0.72324,0.80007,0.54074,0.86224,0.95709,0.00423,3.45001e-05,3.45001e-05,3.45001e-05
