epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.1351,1.49281,2.90943,0.00482,0.61879,0.55574,0.60998,0.37064,1.33979,1.4795,0.01012,0.00047208,0.00047208,0.00047208
2,89.5958,1.4922,1.43408,0.00497,0.65516,0.57311,0.6314,0.37337,1.41831,1.33586,0.01139,0.000935,0.000935,0.000935
3,134.29,1.54573,1.37903,0.00541,0.59535,0.52179,0.56897,0.33085,1.49218,1.40767,0.01231,0.00138445,0.00138445,0.00138445
4,178.926,1.55119,1.3473,0.00542,0.59825,0.56829,0.60152,0.3407,1.51783,1.49156,0.01246,0.00136837,0.00136837,0.00136837
5,223.459,1.53413,1.31196,0.00527,0.66275,0.58053,0.635,0.37277,1.43837,1.47001,0.01053,0.00134816,0.00134816,0.00134816
6,267.936,1.51648,1.25536,0.00517,0.67664,0.5927,0.65923,0.39197,1.41801,1.28826,0.0106,0.00132795,0.00132795,0.00132795
7,312.738,1.49939,1.23635,0.00511,0.70005,0.60885,0.68785,0.42545,1.33202,1.09905,0.01012,0.00130774,0.00130774,0.00130774
8,357.823,1.47658,1.20177,0.00498,0.69714,0.58537,0.66947,0.40876,1.34687,1.15725,0.00966,0.00128753,0.00128753,0.00128753
9,402.539,1.46114,1.17839,0.0049,0.70709,0.62568,0.70628,0.43184,1.39008,1.07127,0.0105,0.00126732,0.00126732,0.00126732
10,447.292,1.44428,1.1604,0.00479,0.69333,0.62094,0.6894,0.4221,1.3802,1.13244,0.01208,0.00124711,0.00124711,0.00124711
11,492.244,1.42775,1.12366,0.00473,0.69296,0.63387,0.69872,0.43828,1.30654,1.09361,0.0092,0.0012269,0.0012269,0.0012269
12,537.31,1.4404,1.12864,0.00472,0.72536,0.64454,0.72457,0.45902,1.28956,1.04639,0.00972,0.00120669,0.00120669,0.00120669
13,582.073,1.41628,1.10202,0.00472,0.70215,0.63716,0.70325,0.43675,1.30719,1.06681,0.0098,0.00118648,0.00118648,0.00118648
14,626.535,1.40566,1.09005,0.00468,0.72715,0.64927,0.72663,0.45765,1.27313,1.01972,0.00916,0.00116627,0.00116627,0.00116627
15,671.254,1.39082,1.06766,0.00463,0.74701,0.65685,0.74134,0.46949,1.25472,1.04167,0.00882,0.00114606,0.00114606,0.00114606
16,716.001,1.39098,1.0612,0.00455,0.72664,0.65922,0.73546,0.46833,1.27528,1.04391,0.0096,0.00112585,0.00112585,0.00112585
17,760.607,1.37574,1.04368,0.00451,0.73204,0.65737,0.73955,0.4707,1.25523,1.00326,0.00913,0.00110564,0.00110564,0.00110564
18,805.45,1.36862,1.034,0.00452,0.74453,0.66792,0.74875,0.47931,1.26314,0.97514,0.00928,0.00108543,0.00108543,0.00108543
19,850.258,1.3606,1.01591,0.00445,0.74367,0.66224,0.74575,0.48084,1.21398,1.02905,0.00834,0.00106522,0.00106522,0.00106522
20,894.91,1.36714,1.01101,0.00443,0.75922,0.67187,0.75575,0.48498,1.24915,0.94834,0.00858,0.00104501,0.00104501,0.00104501
21,939.632,1.35202,0.99368,0.00436,0.75539,0.676,0.75707,0.48646,1.23396,0.96208,0.00912,0.0010248,0.0010248,0.0010248
22,984.414,1.34679,0.98933,0.00443,0.75256,0.66623,0.75738,0.48928,1.20733,0.95987,0.00776,0.00100459,0.00100459,0.00100459
23,1029.19,1.33173,0.96286,0.00426,0.75947,0.68001,0.77186,0.50481,1.18942,0.90918,0.00786,0.000984377,0.000984377,0.000984377
24,1073.94,1.33114,0.96155,0.00427,0.74838,0.68232,0.76391,0.49513,1.19401,0.92447,0.00763,0.000964167,0.000964167,0.000964167
25,1118.4,1.31874,0.95546,0.00425,0.7611,0.68029,0.76596,0.49147,1.21777,0.94157,0.00792,0.000943957,0.000943957,0.000943957
26,1162.84,1.32045,0.93756,0.00425,0.76328,0.68681,0.77614,0.50523,1.19182,0.86307,0.00798,0.000923746,0.000923746,0.000923746
27,1207.54,1.31135,0.93389,0.00417,0.76258,0.67994,0.76578,0.50081,1.1837,0.91038,0.00745,0.000903536,0.000903536,0.000903536
28,1251.95,1.30381,0.92359,0.00416,0.76502,0.68331,0.77369,0.50349,1.18721,0.90749,0.00756,0.000883326,0.000883326,0.000883326
29,1296.47,1.29226,0.91201,0.00407,0.77684,0.68769,0.78024,0.51342,1.15944,0.87167,0.00764,0.000863116,0.000863116,0.000863116
30,1341.29,1.28387,0.89725,0.00404,0.7751,0.69288,0.78234,0.51684,1.15081,0.87543,0.00734,0.000842906,0.000842906,0.000842906
31,1386.04,1.29238,0.88637,0.00405,0.77847,0.69737,0.78329,0.52062,1.17231,0.86824,0.00801,0.000822696,0.000822696,0.000822696
32,1430.88,1.27568,0.88348,0.00396,0.78768,0.69891,0.79294,0.52378,1.16567,0.86692,0.0075,0.000802486,0.000802486,0.000802486
33,1475.79,1.2808,0.88076,0.00397,0.78183,0.70159,0.78194,0.51607,1.16999,0.87774,0.00748,0.000782275,0.000782275,0.000782275
34,1520.57,1.279,0.86707,0.004,0.78337,0.70402,0.79036,0.52295,1.14997,0.86202,0.00745,0.000762065,0.000762065,0.000762065
35,1565.04,1.26144,0.84963,0.00395,0.78606,0.6906,0.78504,0.51758,1.16185,0.88188,0.0076,0.000741855,0.000741855,0.000741855
36,1609.78,1.25764,0.84908,0.0039,0.79238,0.69509,0.78868,0.52526,1.14895,0.89008,0.00763,0.000721645,0.000721645,0.000721645
37,1654.75,1.25101,0.83634,0.0039,0.79043,0.70242,0.79223,0.52727,1.15124,0.85582,0.00786,0.000701435,0.000701435,0.000701435
38,1699.58,1.23612,0.81563,0.00383,0.78122,0.71358,0.79833,0.53259,1.13628,0.85405,0.00717,0.000681225,0.000681225,0.000681225
39,1744.11,1.23516,0.81762,0.00384,0.78159,0.70182,0.7875,0.52376,1.13341,0.84363,0.00695,0.000661015,0.000661015,0.000661015
40,1788.59,1.22636,0.80849,0.00375,0.78904,0.71217,0.80124,0.53519,1.13095,0.83346,0.00684,0.000640804,0.000640804,0.000640804
41,1833.45,1.22332,0.80321,0.00378,0.80273,0.70431,0.79629,0.53258,1.12598,0.86828,0.00709,0.000620594,0.000620594,0.000620594
42,1877.8,1.21619,0.78939,0.00374,0.78551,0.72358,0.79993,0.53344,1.12765,0.83459,0.00707,0.000600384,0.000600384,0.000600384
43,1922.25,1.20799,0.7797,0.00372,0.80129,0.71432,0.80237,0.53712,1.12618,0.84524,0.00729,0.000580174,0.000580174,0.000580174
44,1966.95,1.20852,0.77628,0.00373,0.7858,0.72611,0.80191,0.53876,1.11821,0.83138,0.00671,0.000559964,0.000559964,0.000559964
45,2011.57,1.20509,0.77504,0.00368,0.78857,0.72036,0.7999,0.53776,1.11139,0.85836,0.00676,0.000539754,0.000539754,0.000539754
46,2056.18,1.20463,0.76603,0.00367,0.78983,0.72197,0.80256,0.53694,1.122,0.82687,0.00672,0.000519544,0.000519544,0.000519544
47,2100.81,1.18347,0.7446,0.00356,0.80703,0.72198,0.80682,0.53942,1.119,0.8095,0.00663,0.000499333,0.000499333,0.000499333
48,2145.67,1.18235,0.74493,0.00358,0.80654,0.72021,0.8051,0.54188,1.10755,0.82783,0.00641,0.000479123,0.000479123,0.000479123
49,2190.77,1.17135,0.73802,0.00352,0.80197,0.72107,0.80799,0.54374,1.11407,0.83872,0.00681,0.000458913,0.000458913,0.000458913
50,2235.8,1.18243,0.7365,0.00352,0.80805,0.72746,0.80613,0.54114,1.1126,0.83962,0.00674,0.000438703,0.000438703,0.000438703
51,2280.53,1.16522,0.72169,0.00353,0.7894,0.73608,0.80992,0.54364,1.10764,0.81127,0.00645,0.000418493,0.000418493,0.000418493
52,2325.17,1.16412,0.71477,0.00346,0.79469,0.73168,0.80835,0.54609,1.10448,0.82788,0.00645,0.000398283,0.000398283,0.000398283
53,2370.06,1.15584,0.70443,0.00342,0.80229,0.73071,0.80876,0.5445,1.11415,0.80667,0.00661,0.000378073,0.000378073,0.000378073
54,2414.91,1.14517,0.69072,0.00346,0.80689,0.72542,0.80765,0.54577,1.1008,0.82612,0.00635,0.000357862,0.000357862,0.000357862
55,2459.58,1.14934,0.69917,0.00341,0.80716,0.72273,0.80638,0.54263,1.10754,0.82534,0.00637,0.000337652,0.000337652,0.000337652
56,2504.16,1.13956,0.69085,0.00338,0.80816,0.72041,0.80779,0.54528,1.10633,0.82381,0.00645,0.000317442,0.000317442,0.000317442
57,2548.97,1.12538,0.67414,0.00335,0.80627,0.7235,0.80711,0.54677,1.09577,0.83133,0.00636,0.000297232,0.000297232,0.000297232
58,2593.81,1.12419,0.67863,0.00329,0.81942,0.71651,0.80794,0.54547,1.09523,0.83504,0.00626,0.000277022,0.000277022,0.000277022
59,2638.41,1.11862,0.67142,0.00333,0.80839,0.72822,0.808,0.54675,1.09277,0.83089,0.00626,0.000256812,0.000256812,0.000256812
