epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,79.3266,2.26698,4.62215,0.0089,0.4474,0.44284,0.41588,0.21703,1.54519,3.38086,0.01026,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,155.527,1.66584,2.43955,0.00588,0.51692,0.50909,0.48537,0.2619,1.51962,2.40964,0.01105,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,231.515,1.61679,1.82615,0.00582,0.5428,0.48867,0.50635,0.23973,1.73283,2.50615,0.01275,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,307.163,1.59358,1.68525,0.00571,0.55557,0.53541,0.55279,0.30238,1.51995,2.07411,0.01023,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,383.068,1.5373,1.57304,0.0054,0.61183,0.55677,0.59277,0.34896,1.39259,1.53369,0.00899,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,458.419,1.48323,1.49966,0.00514,0.63072,0.58319,0.62492,0.37488,1.3357,1.31999,0.00815,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,534.19,1.45369,1.44797,0.00497,0.67435,0.59158,0.65326,0.39955,1.3242,1.29507,0.00855,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,610.64,1.42989,1.38922,0.00487,0.69042,0.60094,0.67491,0.42593,1.23661,1.2064,0.00774,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,686.022,1.40847,1.35554,0.00476,0.67719,0.60573,0.67411,0.4203,1.27855,1.25497,0.00791,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,761.164,1.387,1.31993,0.00464,0.6838,0.6203,0.69199,0.44071,1.2538,1.17394,0.00797,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,836.897,1.36544,1.2741,0.00457,0.70759,0.61852,0.69645,0.44212,1.22557,1.16536,0.00753,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,912.311,1.35693,1.26554,0.0045,0.70371,0.63677,0.7054,0.44848,1.21905,1.15176,0.00728,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,988.186,1.34425,1.22704,0.00444,0.72559,0.63361,0.70717,0.44983,1.20794,1.16877,0.00729,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1063.61,1.3322,1.21569,0.0044,0.71192,0.64595,0.72298,0.46792,1.18525,1.06936,0.00693,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1139.2,1.3166,1.18914,0.00435,0.71192,0.65686,0.72709,0.47339,1.15925,1.05843,0.00699,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1214.84,1.31261,1.16959,0.00428,0.73163,0.65474,0.73007,0.47257,1.14836,1.05669,0.00656,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1291.04,1.30043,1.14552,0.00425,0.74698,0.65561,0.74444,0.48988,1.16006,1.01962,0.007,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,1366.93,1.28966,1.13666,0.00424,0.73614,0.66131,0.74503,0.48898,1.16999,1.04775,0.00697,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,1442.81,1.28576,1.10199,0.00418,0.75824,0.66771,0.75682,0.49998,1.13289,1.00459,0.00679,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,1519.18,1.26958,1.10056,0.0041,0.75584,0.67059,0.75728,0.50156,1.12099,1.00178,0.00633,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,1595.56,1.26821,1.07578,0.00414,0.77026,0.67603,0.77011,0.51277,1.11645,0.96288,0.00637,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,1671.49,1.25677,1.06704,0.00402,0.74917,0.69384,0.7736,0.51399,1.11285,0.94443,0.0062,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,1747.74,1.24159,1.02675,0.00397,0.76625,0.67751,0.76415,0.50983,1.09755,0.97969,0.00611,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,1823.53,1.24371,1.02165,0.00397,0.76884,0.68348,0.77455,0.51979,1.10059,0.9491,0.00627,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,1899.81,1.23324,1.01449,0.00392,0.77381,0.69182,0.7787,0.52147,1.1135,0.93876,0.00639,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,1975.77,1.22442,0.98734,0.00392,0.76294,0.69605,0.77394,0.51681,1.10378,0.93315,0.00632,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,2051.64,1.21271,0.97075,0.00386,0.76486,0.6958,0.77704,0.52303,1.0977,0.93479,0.00608,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,2127.62,1.21156,0.95718,0.00382,0.77885,0.70104,0.78322,0.52653,1.10469,0.93234,0.00628,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,2203.83,1.20688,0.94583,0.0038,0.77441,0.70746,0.78767,0.5296,1.09518,0.9158,0.00622,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,2280.3,1.1986,0.92198,0.00375,0.78692,0.70753,0.79292,0.53455,1.09041,0.90642,0.00615,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2356.85,1.20096,0.91654,0.00374,0.78919,0.70838,0.79031,0.53347,1.08671,0.91517,0.00606,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2432.49,1.1872,0.90428,0.00371,0.78436,0.71508,0.79619,0.53719,1.08023,0.90505,0.006,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2508.66,1.17741,0.89406,0.00371,0.7768,0.71311,0.7923,0.53785,1.06355,0.90522,0.00574,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2585.25,1.17235,0.88083,0.00364,0.79019,0.70587,0.79024,0.53475,1.08173,0.91513,0.00603,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2661.21,1.16216,0.86439,0.00358,0.77991,0.72358,0.79745,0.53965,1.07679,0.89829,0.00591,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2737.1,1.16105,0.85743,0.00363,0.78855,0.72088,0.79758,0.54016,1.07401,0.89688,0.0059,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2813.08,1.15595,0.84547,0.00362,0.7834,0.71972,0.79956,0.54169,1.07951,0.88604,0.00593,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,2889.83,1.14476,0.82214,0.00358,0.7888,0.72521,0.80282,0.54292,1.07859,0.89106,0.00597,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,2965.08,1.14243,0.81674,0.00358,0.79044,0.72615,0.80351,0.54446,1.07402,0.88208,0.00596,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3040.48,1.13408,0.79332,0.00349,0.78833,0.73034,0.80301,0.54499,1.07672,0.88492,0.00597,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3116.29,1.12741,0.79066,0.00351,0.79438,0.72891,0.80447,0.55147,1.0672,0.87641,0.00589,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3191.92,1.12153,0.77658,0.00348,0.80274,0.72028,0.80379,0.54954,1.06496,0.88785,0.00584,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3267.25,1.11077,0.76858,0.00342,0.80801,0.72393,0.80676,0.55278,1.06652,0.87098,0.00584,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3342.56,1.10676,0.75717,0.0034,0.80516,0.73595,0.80845,0.55224,1.07122,0.8716,0.00585,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3418.12,1.1036,0.7482,0.00336,0.80423,0.72858,0.8052,0.5488,1.07713,0.89509,0.00599,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3493.9,1.09095,0.73767,0.00331,0.80373,0.72776,0.80643,0.54967,1.07992,0.89027,0.00602,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3569.34,1.08491,0.71929,0.00332,0.81444,0.72869,0.81227,0.55305,1.07863,0.87965,0.00593,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3644.97,1.0778,0.71065,0.00328,0.80715,0.73333,0.80974,0.55122,1.06843,0.88221,0.00585,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3720.77,1.07128,0.70271,0.00322,0.81042,0.73124,0.80744,0.54993,1.06726,0.8887,0.00584,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3796.81,1.06481,0.69741,0.0032,0.80312,0.73332,0.80644,0.54753,1.07187,0.88622,0.00588,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,3872.69,1.0686,0.68702,0.00317,0.79711,0.73364,0.8041,0.5478,1.073,0.90132,0.00586,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,3948.71,1.0547,0.67365,0.00317,0.81134,0.72724,0.8068,0.54936,1.07561,0.90605,0.00589,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4024.17,1.04736,0.65922,0.00314,0.81452,0.73205,0.80739,0.54996,1.07718,0.91514,0.00589,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4099.39,1.03178,0.64688,0.00315,0.80569,0.73737,0.80684,0.54958,1.07314,0.89111,0.00578,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4174.77,1.0339,0.64056,0.00307,0.81438,0.73236,0.80704,0.54963,1.07508,0.90203,0.00584,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4250.43,1.02818,0.63188,0.00304,0.81998,0.72918,0.80606,0.54967,1.07189,0.90778,0.00576,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,4325.6,1.01687,0.6223,0.00302,0.80404,0.73343,0.80484,0.54858,1.07537,0.90212,0.00583,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4400.62,1.01015,0.61375,0.00296,0.81396,0.72612,0.80412,0.54779,1.07951,0.9082,0.00586,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4476.05,1.00417,0.60596,0.00297,0.80693,0.73359,0.80296,0.54762,1.08262,0.91985,0.00591,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4551.39,0.9976,0.59914,0.00292,0.80662,0.73552,0.80234,0.54714,1.08657,0.92181,0.00594,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4627.18,0.9408,0.49673,0.00312,0.80689,0.73095,0.80363,0.54834,1.09036,0.92114,0.00597,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4702.22,0.92269,0.47516,0.00303,0.81532,0.72374,0.80163,0.54633,1.09533,0.92928,0.00604,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4777.73,0.90759,0.46207,0.00301,0.81488,0.72684,0.80012,0.54509,1.09704,0.93797,0.00607,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,4853.43,0.90266,0.4494,0.00296,0.811,0.72859,0.8002,0.54484,1.09901,0.95187,0.00609,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,4928.43,0.89349,0.44445,0.00291,0.8032,0.73443,0.79739,0.54215,1.09945,0.95707,0.00609,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5003.23,0.88901,0.43472,0.00287,0.80982,0.72649,0.79619,0.54068,1.10075,0.96267,0.00609,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5077.6,0.88167,0.42609,0.00285,0.81344,0.72681,0.79495,0.53994,1.10618,0.97374,0.00615,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5153.03,0.87146,0.41923,0.0028,0.8088,0.7287,0.79249,0.53841,1.10882,0.98104,0.00619,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5228.72,0.86743,0.41776,0.00279,0.80148,0.73154,0.79122,0.53772,1.10933,0.9866,0.00619,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5304.22,0.85652,0.40358,0.00272,0.79558,0.73514,0.79065,0.53689,1.1092,0.98881,0.00618,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
