epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1890.91,1.05978,0.75083,0.00364,0.79322,0.71424,0.79972,0.5233,1.10677,0.81693,0.00644,0.000600384,0.000600384,0.000600384
43,1935.75,1.05029,0.73894,0.00362,0.80645,0.71192,0.80167,0.52702,1.06988,0.8161,0.00629,0.000580174,0.000580174,0.000580174
44,1980.97,1.04713,0.73594,0.0036,0.80346,0.7161,0.80216,0.53059,1.09078,0.82224,0.00651,0.000559964,0.000559964,0.000559964
45,2026,1.04662,0.73448,0.00358,0.80404,0.71519,0.8025,0.53136,1.10039,0.81723,0.0067,0.000539754,0.000539754,0.000539754
46,2071.03,1.04142,0.7252,0.00355,0.81015,0.71805,0.80723,0.53665,1.0809,0.80177,0.00634,0.000519544,0.000519544,0.000519544
47,2116,1.02402,0.70304,0.00347,0.81143,0.71268,0.80499,0.53468,1.05802,0.81389,0.00598,0.000499333,0.000499333,0.000499333
48,2160.86,1.02161,0.70554,0.00347,0.79261,0.72405,0.80299,0.53024,1.085,0.80652,0.00632,0.000479123,0.000479123,0.000479123
49,2205.58,1.01546,0.69995,0.00344,0.81231,0.71574,0.80484,0.53396,1.07519,0.83033,0.00612,0.000458913,0.000458913,0.000458913
50,2250.29,1.02032,0.69794,0.00344,0.8011,0.7192,0.80273,0.53118,1.06436,0.82465,0.00608,0.000438703,0.000438703,0.000438703
51,2295.1,1.00953,0.68536,0.00343,0.79469,0.72222,0.80595,0.53446,1.06195,0.80738,0.00598,0.000418493,0.000418493,0.000418493
52,2339.88,1.00162,0.67474,0.00337,0.80235,0.71916,0.80359,0.53284,1.05377,0.83536,0.00591,0.000398283,0.000398283,0.000398283
53,2384.73,0.99542,0.66779,0.00334,0.8099,0.71954,0.80664,0.53561,1.07024,0.81868,0.00621,0.000378073,0.000378073,0.000378073
54,2429.69,0.99112,0.65454,0.00337,0.80892,0.72519,0.80691,0.53607,1.0858,0.82459,0.00624,0.000357862,0.000357862,0.000357862
55,2474.49,0.99047,0.65944,0.00332,0.81672,0.72203,0.80539,0.53868,1.05501,0.81962,0.00598,0.000337652,0.000337652,0.000337652
56,2519.72,0.98507,0.65352,0.0033,0.80748,0.72343,0.80345,0.53526,1.06977,0.82469,0.00617,0.000317442,0.000317442,0.000317442
57,2564.72,0.96929,0.63564,0.00327,0.81958,0.71623,0.80692,0.53991,1.04553,0.81756,0.00597,0.000297232,0.000297232,0.000297232
