epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,76.3471,2.35771,4.70003,0.00926,0.40349,0.43628,0.36881,0.16822,1.70928,3.76357,0.01167,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,152.654,1.71307,2.43574,0.00612,0.37971,0.45103,0.363,0.18697,1.52268,3.31612,0.01093,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,228.849,1.63715,1.82914,0.00593,0.58603,0.47616,0.51824,0.25708,1.77559,2.48687,0.01479,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,305.292,1.59442,1.7019,0.00571,0.57676,0.51106,0.5436,0.30624,1.4808,1.98025,0.00988,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,381.883,1.5261,1.59996,0.00538,0.60012,0.53041,0.57773,0.33755,1.40108,1.60941,0.00931,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,457.77,1.48079,1.50281,0.00516,0.64689,0.57144,0.63101,0.3655,1.40828,1.45253,0.00931,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,534.099,1.45081,1.45814,0.00496,0.63136,0.56067,0.61665,0.36849,1.39962,1.39727,0.00945,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,609.973,1.41992,1.40241,0.00483,0.67807,0.60652,0.67362,0.42378,1.27167,1.24637,0.00802,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,685.94,1.40539,1.35945,0.00473,0.68464,0.60563,0.67462,0.42364,1.24313,1.23844,0.00755,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,761.906,1.38704,1.32647,0.00463,0.66793,0.62607,0.68508,0.42964,1.24261,1.23406,0.00752,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,838.184,1.36643,1.27793,0.00457,0.7004,0.62514,0.69853,0.43302,1.25854,1.16877,0.00771,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,914.337,1.35955,1.26237,0.0045,0.7258,0.63614,0.71683,0.45667,1.22854,1.18007,0.00758,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,991.028,1.3478,1.22645,0.00446,0.70712,0.65459,0.71798,0.45789,1.18272,1.11435,0.00728,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1067.19,1.33463,1.20554,0.0044,0.72063,0.64157,0.7225,0.46639,1.17582,1.06815,0.00694,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1143.18,1.31765,1.18561,0.00434,0.72821,0.65117,0.72687,0.46752,1.1779,1.06129,0.007,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1219.48,1.31497,1.16995,0.00429,0.71871,0.65976,0.72372,0.46863,1.16303,1.09116,0.00688,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1296.03,1.29836,1.14733,0.00424,0.73159,0.66921,0.74787,0.48729,1.16338,1.04706,0.00694,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
