epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,81.7011,2.34241,4.26555,0.00883,0.51435,0.45646,0.4533,0.22978,1.56121,2.99717,0.01039,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,163.531,1.65658,2.22908,0.00581,0.4128,0.48426,0.38828,0.20252,1.55878,2.45198,0.0115,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,244.576,1.60195,1.7506,0.00576,0.52425,0.47691,0.48277,0.25085,1.70498,2.23325,0.01382,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,324.047,1.57862,1.67326,0.00564,0.58672,0.50869,0.54033,0.29948,1.51442,1.80937,0.01105,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,404.148,1.51921,1.57943,0.00537,0.57674,0.55946,0.57528,0.34206,1.38014,1.5594,0.00886,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,483.694,1.47626,1.49331,0.00514,0.64385,0.577,0.63211,0.38263,1.35792,1.38455,0.00931,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,565.234,1.44583,1.44629,0.00493,0.65345,0.58388,0.63656,0.3761,1.34807,1.30446,0.00893,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,645.201,1.41677,1.38375,0.00483,0.65191,0.57734,0.63669,0.3907,1.29589,1.2914,0.00804,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,725.133,1.40141,1.34731,0.00475,0.66156,0.60862,0.66365,0.4074,1.25345,1.34535,0.00793,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,806.345,1.38463,1.31466,0.00465,0.67872,0.64051,0.6943,0.43767,1.21475,1.14779,0.00763,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,887.906,1.36201,1.26464,0.00458,0.71264,0.63031,0.70895,0.4534,1.20876,1.09815,0.00758,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,969.308,1.35066,1.25152,0.00451,0.69395,0.65141,0.71249,0.45453,1.21753,1.11386,0.00751,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,1050.78,1.33334,1.21754,0.00444,0.68977,0.65141,0.71174,0.45459,1.18421,1.16113,0.00781,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,1131.97,1.3242,1.2101,0.00441,0.70933,0.64538,0.72484,0.47017,1.18518,1.05036,0.00725,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,1213.72,1.30988,1.17183,0.00436,0.73278,0.65793,0.73595,0.47612,1.17588,1.04184,0.00729,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1295.39,1.30817,1.15746,0.00432,0.70806,0.65907,0.7299,0.46311,1.19093,1.09987,0.0074,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1377.14,1.29366,1.13087,0.00427,0.72472,0.67475,0.74865,0.48484,1.16062,1.01724,0.00717,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,1457.6,1.28294,1.12819,0.00429,0.73542,0.66129,0.73938,0.48522,1.14677,1.0294,0.00689,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
