epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2470.77,1.38467,0.81262,0.00467,0.77836,0.71743,0.79174,0.50343,1.25865,0.77134,0.00769,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2552.26,1.39319,0.81438,0.00468,0.80728,0.70516,0.79989,0.51208,1.23725,0.74983,0.00751,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2634.31,1.38178,0.8127,0.00466,0.80362,0.71381,0.80035,0.51315,1.23511,0.74616,0.00756,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2714.66,1.37032,0.7931,0.00465,0.79677,0.70751,0.80113,0.516,1.22576,0.74325,0.0075,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2796.96,1.35325,0.78591,0.00452,0.80246,0.72696,0.80902,0.52052,1.22903,0.72987,0.00752,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2879.28,1.34405,0.76809,0.0045,0.78535,0.72887,0.80414,0.51927,1.23643,0.73868,0.00759,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2959.71,1.3428,0.76294,0.00453,0.80695,0.72043,0.80554,0.52279,1.22049,0.73701,0.00742,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,3040.78,1.33285,0.75855,0.00449,0.80878,0.72549,0.80823,0.52463,1.22502,0.73403,0.00743,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,3122.05,1.32311,0.74502,0.00446,0.80424,0.73169,0.80945,0.52698,1.21527,0.72863,0.00736,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,3205.56,1.31283,0.7424,0.00442,0.80243,0.73214,0.81079,0.52646,1.21434,0.74038,0.00727,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3285.76,1.29945,0.72018,0.00429,0.82384,0.72019,0.81435,0.53192,1.20668,0.72734,0.00731,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3367.61,1.29436,0.71338,0.00434,0.80813,0.73635,0.81241,0.52982,1.20919,0.73048,0.0074,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3449.23,1.28402,0.70806,0.00428,0.80702,0.74202,0.81703,0.53236,1.20936,0.72252,0.00737,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3530.24,1.27644,0.69756,0.00422,0.8148,0.73729,0.81675,0.53296,1.1966,0.72805,0.00717,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3609.57,1.27089,0.68787,0.00419,0.82433,0.73353,0.818,0.53692,1.19393,0.71515,0.0072,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3689.29,1.26182,0.67946,0.00412,0.81679,0.73279,0.81607,0.53475,1.19419,0.72267,0.0071,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3770.23,1.24844,0.67245,0.00407,0.82454,0.73731,0.81776,0.53872,1.1947,0.72053,0.00716,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3852.63,1.23728,0.65165,0.00406,0.82347,0.73657,0.81939,0.53915,1.19846,0.72151,0.00723,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3934.44,1.22972,0.6536,0.00404,0.81341,0.74439,0.8182,0.53996,1.19777,0.71977,0.00722,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,4017.35,1.22116,0.64351,0.00397,0.81217,0.74583,0.81863,0.53899,1.19431,0.72265,0.00721,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,4099.84,1.21502,0.63973,0.00391,0.82276,0.74045,0.81832,0.53813,1.19003,0.71895,0.00715,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,4182.13,1.21816,0.63416,0.00388,0.82431,0.73946,0.8184,0.53814,1.18994,0.72626,0.00711,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,4265.01,1.20125,0.61762,0.00388,0.81405,0.75104,0.81682,0.53894,1.18506,0.73115,0.0071,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4349.42,1.18997,0.61543,0.00383,0.82963,0.73812,0.81715,0.53854,1.18615,0.73149,0.00702,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4431.43,1.17648,0.59815,0.00386,0.83074,0.73479,0.81603,0.53741,1.18829,0.73114,0.00709,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4511.71,1.17869,0.59724,0.00378,0.82279,0.74102,0.814,0.5382,1.18181,0.73362,0.00699,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4594.46,1.16751,0.59042,0.00371,0.83311,0.7308,0.81336,0.53797,1.18168,0.73974,0.00697,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
