epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1891.81,0.96046,0.74224,0.0032,0.78114,0.72388,0.79739,0.52072,0.89373,0.84382,0.0056,0.000600384,0.000600384,0.000600384
43,1936.84,0.95159,0.73564,0.00319,0.80205,0.71951,0.8039,0.53115,0.88861,0.81498,0.00556,0.000580174,0.000580174,0.000580174
44,1981.85,0.95457,0.73488,0.00318,0.78461,0.72107,0.80011,0.52725,0.88725,0.82622,0.0055,0.000559964,0.000559964,0.000559964
45,2026.6,0.95542,0.73036,0.00317,0.7888,0.71661,0.79705,0.52603,0.88751,0.82686,0.00554,0.000539754,0.000539754,0.000539754
46,2071.81,0.95297,0.71817,0.00315,0.79007,0.71494,0.79626,0.52417,0.90361,0.83017,0.0057,0.000519544,0.000519544,0.000519544
47,2116.6,0.93753,0.69794,0.0031,0.79519,0.72291,0.80048,0.53076,0.87772,0.82428,0.00544,0.000499333,0.000499333,0.000499333
48,2161.37,0.93805,0.70351,0.00309,0.77831,0.72358,0.7958,0.5258,0.88289,0.84118,0.00547,0.000479123,0.000479123,0.000479123
49,2206.18,0.93148,0.69475,0.00309,0.80803,0.70243,0.79657,0.52512,0.87949,0.85419,0.00542,0.000458913,0.000458913,0.000458913
50,2251.08,0.93561,0.69267,0.00307,0.80209,0.71926,0.80038,0.53144,0.87832,0.82286,0.00539,0.000438703,0.000438703,0.000438703
51,2296.19,0.92638,0.67942,0.00306,0.79843,0.72542,0.8052,0.5336,0.88545,0.82782,0.00543,0.000418493,0.000418493,0.000418493
52,2341.27,0.92537,0.67483,0.00303,0.78946,0.72626,0.8031,0.53284,0.87633,0.82624,0.00536,0.000398283,0.000398283,0.000398283
53,2386.05,0.91935,0.66259,0.003,0.79223,0.72861,0.80251,0.53265,0.88396,0.80716,0.00548,0.000378073,0.000378073,0.000378073
54,2430.75,0.91442,0.65183,0.00302,0.7771,0.73579,0.79994,0.53056,0.88071,0.83081,0.00538,0.000357862,0.000357862,0.000357862
55,2475.88,0.91882,0.65543,0.00299,0.79355,0.73113,0.80136,0.53357,0.87558,0.8448,0.00536,0.000337652,0.000337652,0.000337652
56,2521,0.91483,0.64954,0.00298,0.79577,0.73172,0.80056,0.53066,0.88324,0.84573,0.00542,0.000317442,0.000317442,0.000317442
57,2565.84,0.89668,0.62843,0.00295,0.79939,0.72889,0.80348,0.53516,0.8738,0.82641,0.00531,0.000297232,0.000297232,0.000297232
58,2610.95,0.90039,0.63187,0.00293,0.78071,0.7428,0.80056,0.53229,0.87491,0.84587,0.00534,0.000277022,0.000277022,0.000277022
59,2655.84,0.89431,0.6275,0.00293,0.79437,0.73502,0.80299,0.53379,0.86924,0.84371,0.00531,0.000256812,0.000256812,0.000256812
60,2700.83,0.89927,0.61954,0.00291,0.80653,0.7256,0.80291,0.53255,0.87018,0.83612,0.00529,0.000236602,0.000236602,0.000236602
61,2746.59,0.84621,0.55256,0.00302,0.80691,0.72381,0.79818,0.52679,0.88999,0.84972,0.00547,0.000216391,0.000216391,0.000216391
62,2790.8,0.83561,0.52227,0.00298,0.78318,0.74058,0.80113,0.53094,0.88466,0.84102,0.00539,0.000196181,0.000196181,0.000196181
63,2834.94,0.83053,0.51342,0.00295,0.78717,0.73553,0.80209,0.53014,0.88838,0.84462,0.00544,0.000175971,0.000175971,0.000175971
64,2879.14,0.82099,0.50623,0.00293,0.79668,0.7289,0.80022,0.53014,0.88625,0.84357,0.00537,0.000155761,0.000155761,0.000155761
65,2923.66,0.81781,0.4979,0.0029,0.8008,0.7297,0.79979,0.53016,0.88294,0.85441,0.00537,0.000135551,0.000135551,0.000135551
66,2968.21,0.81656,0.49244,0.00287,0.80209,0.72856,0.80136,0.53191,0.88051,0.85079,0.00533,0.000115341,0.000115341,0.000115341
67,3012.82,0.81529,0.48525,0.00288,0.81255,0.71957,0.80083,0.53207,0.88268,0.84667,0.00537,9.51306e-05,9.51306e-05,9.51306e-05
68,3056.99,0.8099,0.48263,0.00286,0.81134,0.71905,0.79902,0.53005,0.88454,0.8567,0.00538,7.49204e-05,7.49204e-05,7.49204e-05
69,3100.66,0.81099,0.47998,0.00286,0.80571,0.72295,0.7983,0.53045,0.87952,0.86386,0.00531,5.47103e-05,5.47103e-05,5.47103e-05
70,3144.66,0.80944,0.47929,0.00283,0.80067,0.72796,0.799,0.53081,0.87962,0.8696,0.00532,3.45001e-05,3.45001e-05,3.45001e-05
