epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1929.96,0.96828,0.84881,0.00264,0.78434,0.71187,0.79579,0.53277,0.81591,0.9123,0.00449,0.000600384,0.000600384,0.000600384
43,1976.11,0.96463,0.84058,0.00264,0.79815,0.70726,0.79999,0.53828,0.8088,0.90371,0.0043,0.000580174,0.000580174,0.000580174
44,2022.22,0.94271,0.83267,0.00259,0.78568,0.71919,0.79555,0.53718,0.82906,0.92707,0.0048,0.000559964,0.000559964,0.000559964
45,2067.95,0.95635,0.83019,0.00261,0.78679,0.71541,0.79567,0.53471,0.83944,0.91728,0.00462,0.000539754,0.000539754,0.000539754
46,2113.67,0.95996,0.81899,0.00262,0.79902,0.7155,0.79807,0.53688,0.85026,0.93381,0.00448,0.000519544,0.000519544,0.000519544
47,2159.41,0.94446,0.79567,0.00256,0.80029,0.71252,0.79805,0.53615,0.85466,0.92095,0.0047,0.000499333,0.000499333,0.000499333
48,2205.18,0.94528,0.79667,0.00258,0.79281,0.718,0.79723,0.53393,0.87812,0.91912,0.00467,0.000479123,0.000479123,0.000479123
49,2250.85,0.93762,0.79249,0.00254,0.79194,0.71676,0.79896,0.53821,0.80654,0.90916,0.00442,0.000458913,0.000458913,0.000458913
50,2296.77,0.94984,0.78535,0.00256,0.79285,0.71941,0.79713,0.53486,0.80573,0.95738,0.00411,0.000438703,0.000438703,0.000438703
51,2342.68,0.94771,0.77084,0.00259,0.79104,0.72436,0.80252,0.54102,0.84166,0.90239,0.00432,0.000418493,0.000418493,0.000418493
52,2388.71,0.95465,0.76445,0.00256,0.80499,0.71917,0.79861,0.5391,0.77103,0.92811,0.00403,0.000398283,0.000398283,0.000398283
53,2434.5,0.9412,0.75498,0.00254,0.80318,0.72389,0.80036,0.53821,0.79593,0.93311,0.0041,0.000378073,0.000378073,0.000378073
54,2480.33,0.9352,0.74303,0.00257,0.80318,0.72159,0.80081,0.54034,0.77559,0.92069,0.00419,0.000357862,0.000357862,0.000357862
55,2526.15,0.94308,0.74591,0.00253,0.82038,0.71228,0.80144,0.54129,0.78488,0.91657,0.00412,0.000337652,0.000337652,0.000337652
56,2572.29,0.93353,0.7387,0.00253,0.79158,0.73199,0.80194,0.54136,0.8217,0.92248,0.00449,0.000317442,0.000317442,0.000317442
57,2618.22,0.93287,0.71799,0.00253,0.7956,0.72943,0.80384,0.54466,0.80875,0.91304,0.00427,0.000297232,0.000297232,0.000297232
58,2664.05,0.9202,0.71778,0.00249,0.80333,0.72192,0.79835,0.53921,0.84383,0.94457,0.00458,0.000277022,0.000277022,0.000277022
59,2709.73,0.93359,0.71447,0.00255,0.81141,0.71931,0.80055,0.54226,0.80862,0.92495,0.00426,0.000256812,0.000256812,0.000256812
60,2755.65,0.94622,0.70267,0.00254,0.81073,0.72258,0.80121,0.54183,0.82174,0.94336,0.00418,0.000236602,0.000236602,0.000236602
61,2801.71,0.92184,0.6261,0.00281,0.80057,0.72142,0.79574,0.53436,0.80913,0.94641,0.00411,0.000216391,0.000216391,0.000216391
62,2846.38,0.88304,0.60004,0.00274,0.79663,0.72222,0.79399,0.53301,0.82707,0.95384,0.00424,0.000196181,0.000196181,0.000196181
63,2891.15,0.89147,0.58817,0.00273,0.78891,0.7272,0.79695,0.53608,0.81838,0.95121,0.00445,0.000175971,0.000175971,0.000175971
64,2936.07,0.88429,0.57332,0.00272,0.80642,0.71856,0.79901,0.53811,0.81646,0.95547,0.00415,0.000155761,0.000155761,0.000155761
65,2980.8,0.89616,0.56846,0.00272,0.8017,0.72551,0.79961,0.53843,0.80307,0.95333,0.00412,0.000135551,0.000135551,0.000135551
66,3025.39,0.88356,0.56587,0.00267,0.80799,0.71893,0.79887,0.53902,0.8616,0.94999,0.00439,0.000115341,0.000115341,0.000115341
67,3070.1,0.88868,0.55798,0.00271,0.80352,0.72505,0.79739,0.53746,0.82352,0.95798,0.00415,9.51306e-05,9.51306e-05,9.51306e-05
68,3114.74,0.88411,0.55127,0.00269,0.80816,0.72231,0.79778,0.53747,0.81902,0.95214,0.0043,7.49204e-05,7.49204e-05,7.49204e-05
69,3159.37,0.88183,0.54777,0.0027,0.81293,0.72031,0.79842,0.53863,0.81975,0.95239,0.00426,5.47103e-05,5.47103e-05,5.47103e-05
70,3204.08,0.88969,0.5432,0.00269,0.80865,0.71954,0.79776,0.53798,0.80806,0.94867,0.0042,3.45001e-05,3.45001e-05,3.45001e-05
