epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2270.8,1.19679,0.91317,0.00338,0.79237,0.70332,0.78803,0.53146,1.08365,0.91609,0.00579,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2346.53,1.19822,0.91832,0.00335,0.78521,0.69789,0.78574,0.53267,1.07535,0.90947,0.00572,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2422.23,1.18855,0.90318,0.00334,0.78113,0.71467,0.79421,0.53548,1.07965,0.90587,0.0058,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2497.86,1.17422,0.89061,0.00334,0.79077,0.71112,0.79579,0.53927,1.0774,0.90044,0.00577,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2573.24,1.17429,0.87037,0.0033,0.78136,0.71967,0.79187,0.53315,1.0745,0.90398,0.00565,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2648.9,1.16353,0.85898,0.00327,0.79564,0.71348,0.798,0.54257,1.07036,0.89967,0.00569,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2724.27,1.15831,0.84879,0.00327,0.79168,0.72193,0.79735,0.54061,1.06095,0.90251,0.00557,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2799.71,1.15286,0.83654,0.00326,0.80001,0.71182,0.80221,0.54458,1.07355,0.88559,0.0057,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,2874.94,1.14533,0.81648,0.00324,0.79784,0.71588,0.80352,0.54837,1.06148,0.87846,0.00561,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,2950.77,1.14359,0.80833,0.00323,0.78873,0.728,0.80524,0.54663,1.07478,0.88159,0.00578,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3025.93,1.13251,0.79218,0.00316,0.8103,0.71967,0.80649,0.54831,1.06876,0.88905,0.00575,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3102.1,1.12516,0.77851,0.00317,0.806,0.72427,0.80368,0.54488,1.07369,0.89179,0.00572,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3177.31,1.11831,0.76994,0.00314,0.80714,0.72993,0.80816,0.55161,1.07218,0.88223,0.00582,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
