epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,46.6899,1.19085,2.78062,0.00469,0.55213,0.55499,0.5667,0.31857,1.24547,1.57969,0.00763,0.00047208,0.00047208,0.00047208
2,92.8036,1.19332,1.3775,0.00475,0.63524,0.57415,0.62234,0.36192,1.27584,1.3383,0.00842,0.000935,0.000935,0.000935
3,140.357,1.22908,1.32479,0.00498,0.59661,0.52293,0.56478,0.31079,1.40286,1.4329,0.01048,0.00138445,0.00138445,0.00138445
4,186.315,1.22696,1.27583,0.00497,0.57926,0.56525,0.57779,0.30418,1.37602,1.56374,0.00885,0.00136837,0.00136837,0.00136837
5,232.364,1.21433,1.24181,0.0049,0.62067,0.56085,0.60054,0.34557,1.30045,1.47704,0.00867,0.00134816,0.00134816,0.00134816
6,278.208,1.18903,1.19655,0.00478,0.64946,0.58009,0.62805,0.35124,1.35631,1.37855,0.00934,0.00132795,0.00132795,0.00132795
7,324.179,1.17567,1.17372,0.00471,0.67711,0.59555,0.65792,0.38579,1.2942,1.23068,0.00828,0.00130774,0.00130774,0.00130774
8,370.083,1.15682,1.134,0.00462,0.66907,0.60703,0.6696,0.39669,1.20048,1.18301,0.00748,0.00128753,0.00128753,0.00128753
9,416.024,1.15094,1.11644,0.00459,0.69095,0.63198,0.69145,0.3995,1.32095,1.1445,0.00913,0.00126732,0.00126732,0.00126732
10,461.988,1.13402,1.09545,0.0045,0.69127,0.58926,0.66484,0.39244,1.26516,1.21742,0.00812,0.00124711,0.00124711,0.00124711
11,507.708,1.1178,1.07026,0.00443,0.73944,0.65166,0.73054,0.45361,1.17231,1.01409,0.00739,0.0012269,0.0012269,0.0012269
12,553.709,1.11482,1.06221,0.00439,0.71739,0.66078,0.72086,0.44192,1.13797,1.05006,0.00678,0.00120669,0.00120669,0.00120669
13,599.483,1.10311,1.04667,0.00437,0.70858,0.64931,0.70793,0.42993,1.15446,1.09028,0.007,0.00118648,0.00118648,0.00118648
14,646.018,1.09621,1.03168,0.00434,0.74407,0.65108,0.73543,0.45265,1.12591,1.04586,0.00679,0.00116627,0.00116627,0.00116627
15,694.007,1.08781,1.0134,0.00431,0.72692,0.65544,0.7238,0.43421,1.15397,1.11341,0.00686,0.00114606,0.00114606,0.00114606
16,741.601,1.08236,1.00416,0.00427,0.70538,0.65536,0.71592,0.4355,1.1776,1.08255,0.00759,0.00112585,0.00112585,0.00112585
17,787.669,1.0739,0.98756,0.00423,0.73147,0.65759,0.73342,0.45713,1.13151,1.00426,0.00705,0.00110564,0.00110564,0.00110564
18,833.38,1.06524,0.98012,0.00421,0.73294,0.66217,0.73753,0.45714,1.14353,1.01779,0.00702,0.00108543,0.00108543,0.00108543
19,879.1,1.05647,0.96446,0.00415,0.74328,0.68182,0.75376,0.47092,1.08752,0.99566,0.00664,0.00106522,0.00106522,0.00106522
20,924.923,1.06295,0.95821,0.00417,0.74527,0.68048,0.75854,0.47746,1.10342,0.93708,0.00664,0.00104501,0.00104501,0.00104501
21,970.746,1.04633,0.93874,0.00409,0.72402,0.67438,0.74639,0.47253,1.09125,0.99338,0.00674,0.0010248,0.0010248,0.0010248
22,1016.28,1.0526,0.93803,0.00415,0.73821,0.67557,0.75129,0.46925,1.12459,0.99014,0.00692,0.00100459,0.00100459,0.00100459
23,1061.77,1.02803,0.92079,0.00401,0.76216,0.67235,0.75788,0.47453,1.101,0.95384,0.00685,0.000984377,0.000984377,0.000984377
