epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1925.56,0.96572,0.84449,0.00266,0.78681,0.71313,0.79306,0.53128,0.86996,0.92653,0.00503,0.000600384,0.000600384,0.000600384
43,1970.98,0.96436,0.83546,0.00267,0.80041,0.72187,0.80617,0.54277,0.87777,0.89895,0.00506,0.000580174,0.000580174,0.000580174
44,2016.79,0.94174,0.82946,0.00263,0.78939,0.71644,0.79552,0.53336,0.89893,0.92169,0.00502,0.000559964,0.000559964,0.000559964
45,2062.3,0.9691,0.82949,0.00267,0.79112,0.71581,0.79534,0.53176,0.85762,0.9237,0.0051,0.000539754,0.000539754,0.000539754
46,2107.83,0.95212,0.82012,0.00263,0.79771,0.71642,0.80047,0.5368,0.84302,0.91751,0.00483,0.000519544,0.000519544,0.000519544
47,2153.47,0.93595,0.79739,0.00258,0.80187,0.71732,0.8008,0.53956,0.82867,0.90501,0.00465,0.000499333,0.000499333,0.000499333
48,2198.92,0.95473,0.79664,0.00263,0.79113,0.72024,0.80303,0.53942,0.84351,0.89299,0.00494,0.000479123,0.000479123,0.000479123
49,2244.35,0.93471,0.78638,0.00258,0.79216,0.72231,0.79976,0.54095,0.84353,0.89383,0.00467,0.000458913,0.000458913,0.000458913
50,2290.14,0.95578,0.78721,0.00262,0.80451,0.71625,0.79933,0.54058,0.8292,0.90318,0.00484,0.000438703,0.000438703,0.000438703
51,2335.72,0.95556,0.77349,0.00265,0.79616,0.72626,0.80405,0.54494,0.79457,0.90778,0.00455,0.000418493,0.000418493,0.000418493
52,2381.51,0.96654,0.76053,0.00262,0.80263,0.71831,0.80188,0.54265,0.79414,0.90266,0.00432,0.000398283,0.000398283,0.000398283
53,2427.15,0.93959,0.75663,0.00256,0.80744,0.72417,0.80428,0.54497,0.80147,0.91236,0.00464,0.000378073,0.000378073,0.000378073
54,2473.12,0.9426,0.74086,0.00262,0.78882,0.729,0.79888,0.53705,0.88145,0.95507,0.00492,0.000357862,0.000357862,0.000357862
55,2518.78,0.95262,0.74637,0.00258,0.80814,0.725,0.80398,0.54536,0.83981,0.90641,0.00465,0.000337652,0.000337652,0.000337652
56,2564.62,0.93162,0.73619,0.00256,0.82277,0.71666,0.80609,0.54756,0.82058,0.91043,0.00468,0.000317442,0.000317442,0.000317442
57,2610.48,0.92669,0.71833,0.00255,0.80012,0.72787,0.80505,0.54677,0.82407,0.91165,0.00473,0.000297232,0.000297232,0.000297232
58,2656.24,0.92423,0.71789,0.00251,0.80156,0.73152,0.80385,0.54695,0.80617,0.91254,0.0047,0.000277022,0.000277022,0.000277022
59,2701.74,0.93655,0.7096,0.00258,0.81247,0.72415,0.80347,0.54463,0.8524,0.92101,0.00483,0.000256812,0.000256812,0.000256812
60,2747.43,0.94116,0.70214,0.00256,0.81816,0.72355,0.80481,0.54637,0.84231,0.9273,0.00471,0.000236602,0.000236602,0.000236602
61,2793.81,0.92036,0.62779,0.00285,0.79881,0.72431,0.79864,0.54032,0.82036,0.93171,0.00478,0.000216391,0.000216391,0.000216391
62,2838.35,0.90309,0.59462,0.00282,0.80292,0.72284,0.79877,0.54136,0.82573,0.93743,0.0045,0.000196181,0.000196181,0.000196181
63,2883.13,0.90266,0.57988,0.00281,0.81699,0.71787,0.80138,0.54396,0.8159,0.92993,0.00462,0.000175971,0.000175971,0.000175971
64,2927.68,0.90032,0.57508,0.00279,0.79278,0.73684,0.8032,0.54495,0.81144,0.93618,0.00465,0.000155761,0.000155761,0.000155761
65,2972.28,0.90018,0.56435,0.00277,0.81396,0.7232,0.80161,0.544,0.82835,0.93103,0.00469,0.000135551,0.000135551,0.000135551
66,3016.89,0.88392,0.56523,0.00272,0.80621,0.72932,0.80114,0.54381,0.83078,0.93566,0.0047,0.000115341,0.000115341,0.000115341
67,3061.46,0.89132,0.5551,0.00276,0.8122,0.7252,0.79957,0.54234,0.80089,0.93075,0.00466,9.51306e-05,9.51306e-05,9.51306e-05
68,3106.05,0.87926,0.55249,0.00272,0.80793,0.73326,0.80053,0.5441,0.82662,0.9221,0.00473,7.49204e-05,7.49204e-05,7.49204e-05
69,3150.61,0.88568,0.54632,0.00275,0.80727,0.72874,0.80051,0.54397,0.82623,0.92411,0.00473,5.47103e-05,5.47103e-05,5.47103e-05
70,3195.22,0.88005,0.54654,0.00272,0.80785,0.72675,0.79897,0.54291,0.8353,0.93552,0.00472,3.45001e-05,3.45001e-05,3.45001e-05
