epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1924.97,1.18479,0.81946,0.00359,0.79965,0.71297,0.79969,0.53843,1.08564,0.89523,0.0064,0.000600384,0.000600384,0.000600384
43,1970.52,1.17336,0.80474,0.00356,0.80381,0.71309,0.80297,0.54395,1.07571,0.87731,0.00621,0.000580174,0.000580174,0.000580174
44,2016.17,1.17603,0.79813,0.00357,0.80289,0.71079,0.80042,0.54181,1.081,0.893,0.00645,0.000559964,0.000559964,0.000559964
45,2061.7,1.17393,0.7942,0.00353,0.78968,0.71671,0.79927,0.53892,1.08494,0.88689,0.00649,0.000539754,0.000539754,0.000539754
46,2107.19,1.17097,0.7875,0.0035,0.79448,0.71241,0.79549,0.53822,1.09425,0.905,0.0068,0.000519544,0.000519544,0.000519544
47,2152.57,1.1533,0.76444,0.00343,0.80254,0.71705,0.8027,0.54318,1.07651,0.88784,0.00627,0.000499333,0.000499333,0.000499333
48,2197.93,1.15217,0.76844,0.00344,0.80778,0.70977,0.80113,0.54036,1.07447,0.88675,0.00616,0.000479123,0.000479123,0.000479123
49,2243.39,1.14183,0.75709,0.00339,0.78902,0.71833,0.7973,0.54012,1.0703,0.89383,0.00608,0.000458913,0.000458913,0.000458913
50,2289.06,1.15143,0.75426,0.00338,0.80429,0.70643,0.80066,0.54103,1.07712,0.86949,0.0064,0.000438703,0.000438703,0.000438703
51,2334.61,1.13613,0.74212,0.00338,0.80087,0.71676,0.80474,0.54389,1.07467,0.85963,0.00609,0.000418493,0.000418493,0.000418493
52,2380.12,1.13593,0.73457,0.00332,0.81121,0.71291,0.80348,0.54226,1.08596,0.87424,0.00654,0.000398283,0.000398283,0.000398283
53,2425.86,1.12862,0.72273,0.0033,0.81805,0.71688,0.80538,0.54687,1.06684,0.88335,0.00615,0.000378073,0.000378073,0.000378073
54,2471.43,1.11478,0.7113,0.00333,0.79272,0.72834,0.80442,0.54603,1.06632,0.90087,0.00606,0.000357862,0.000357862,0.000357862
55,2517.05,1.1199,0.7163,0.00326,0.81147,0.72015,0.80594,0.54765,1.06687,0.89523,0.00601,0.000337652,0.000337652,0.000337652
56,2562.68,1.11362,0.70568,0.00326,0.80715,0.72328,0.80131,0.54308,1.08432,0.88751,0.00638,0.000317442,0.000317442,0.000317442
57,2608.06,1.09896,0.68592,0.00322,0.80996,0.71576,0.80522,0.54699,1.07867,0.87844,0.00637,0.000297232,0.000297232,0.000297232
58,2653.43,1.09914,0.69219,0.00317,0.80915,0.7202,0.80415,0.54645,1.07202,0.89383,0.00633,0.000277022,0.000277022,0.000277022
59,2698.77,1.09164,0.68215,0.0032,0.80564,0.72265,0.80627,0.5489,1.07109,0.8896,0.00623,0.000256812,0.000256812,0.000256812
60,2744.58,1.09727,0.67512,0.00317,0.80583,0.73066,0.80646,0.5464,1.07786,0.90656,0.00615,0.000236602,0.000236602,0.000236602
61,2790.81,1.03342,0.59563,0.00341,0.81386,0.71191,0.80007,0.53795,1.09575,0.91136,0.00648,0.000216391,0.000216391,0.000216391
62,2835.45,1.01458,0.57228,0.00334,0.81736,0.71329,0.8002,0.54048,1.08781,0.89696,0.0063,0.000196181,0.000196181,0.000196181
63,2880.43,1.00635,0.56365,0.00328,0.82073,0.71704,0.80356,0.54312,1.08673,0.88731,0.00639,0.000175971,0.000175971,0.000175971
64,2925.35,0.99675,0.55299,0.00324,0.80606,0.72777,0.80083,0.54149,1.08433,0.90308,0.00627,0.000155761,0.000155761,0.000155761
65,2969.94,0.99505,0.54286,0.00321,0.80812,0.72831,0.80259,0.54391,1.08249,0.9074,0.00625,0.000135551,0.000135551,0.000135551
66,3014.6,0.99026,0.54129,0.00317,0.81557,0.72141,0.8027,0.54386,1.08381,0.89823,0.00635,0.000115341,0.000115341,0.000115341
67,3059.31,0.98471,0.53414,0.00318,0.81512,0.71739,0.80239,0.54317,1.08961,0.90085,0.00648,9.51306e-05,9.51306e-05,9.51306e-05
68,3104.09,0.98106,0.52983,0.00314,0.81486,0.72098,0.80297,0.54401,1.08743,0.90325,0.00642,7.49204e-05,7.49204e-05,7.49204e-05
69,3148.82,0.97756,0.52509,0.00313,0.80388,0.72636,0.80198,0.54392,1.08564,0.90411,0.00635,5.47103e-05,5.47103e-05,5.47103e-05
70,3193.5,0.97668,0.5238,0.0031,0.80665,0.72672,0.80205,0.54359,1.08568,0.91193,0.0063,3.45001e-05,3.45001e-05,3.45001e-05
