epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
20,1863.48,1.24365,1.07828,0.00409,0.75248,0.67998,0.75891,0.49985,1.11087,0.99955,0.00632,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,1956.18,1.23452,1.06413,0.00404,0.75325,0.69598,0.77154,0.51303,1.09618,0.9606,0.00612,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,2050.45,1.237,1.04108,0.00399,0.76165,0.68669,0.77014,0.51122,1.09671,0.97525,0.00627,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,2141.87,1.22027,1.02351,0.00397,0.75554,0.68775,0.76617,0.51053,1.09642,0.97724,0.00623,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,2233.03,1.22685,1.01812,0.0039,0.74644,0.70123,0.77071,0.51376,1.10681,0.98127,0.00653,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,2323.33,1.21298,1.00479,0.00391,0.77351,0.70045,0.77916,0.52124,1.10904,0.96404,0.00645,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,2415.73,1.20304,0.98066,0.00389,0.76705,0.70192,0.78345,0.52348,1.10111,0.9284,0.00634,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,2511.03,1.19121,0.96459,0.00381,0.76075,0.70375,0.77969,0.52395,1.09042,0.96813,0.00626,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,2606.58,1.19133,0.9506,0.0038,0.76842,0.69589,0.77492,0.52077,1.09606,0.96099,0.00638,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,2700.27,1.18556,0.94025,0.00378,0.78298,0.7063,0.78927,0.52818,1.08622,0.92629,0.00623,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,2790.85,1.18295,0.93142,0.00376,0.76846,0.71416,0.78633,0.52994,1.08138,0.92347,0.00619,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2881.79,1.17269,0.91911,0.00367,0.78208,0.71052,0.78483,0.52952,1.07727,0.93613,0.00614,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2977.9,1.16324,0.89434,0.0037,0.78714,0.70901,0.79216,0.53571,1.07683,0.8959,0.00602,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,3072.58,1.1604,0.88589,0.00364,0.79722,0.71651,0.79675,0.5394,1.08304,0.89828,0.00632,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,3163.59,1.1591,0.87363,0.00363,0.79645,0.71655,0.79703,0.53718,1.08187,0.90113,0.00615,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,3256.86,1.14466,0.86281,0.00358,0.78176,0.71997,0.79637,0.53841,1.05973,0.9054,0.00589,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,3347.48,1.13981,0.84721,0.00356,0.79837,0.71464,0.79673,0.53809,1.06376,0.90591,0.0059,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,3437.76,1.13732,0.83208,0.00357,0.79903,0.71254,0.80026,0.54298,1.0746,0.90447,0.00611,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,3531.85,1.12543,0.81446,0.00354,0.79875,0.71433,0.79589,0.54029,1.06137,0.91064,0.00587,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,3623.23,1.12049,0.81712,0.00347,0.79816,0.71937,0.80037,0.54344,1.06436,0.898,0.00598,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3714.52,1.11782,0.79734,0.00344,0.79269,0.73029,0.8034,0.54365,1.06965,0.90272,0.00591,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3805.2,1.10426,0.78485,0.00342,0.80018,0.72159,0.80451,0.54794,1.05657,0.89993,0.00585,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3898.83,1.10066,0.77425,0.00343,0.79749,0.72913,0.80526,0.54464,1.05793,0.89365,0.00581,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3993.16,1.09498,0.76043,0.00336,0.80276,0.72802,0.80511,0.54341,1.05784,0.90296,0.00573,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,4083.52,1.08384,0.74805,0.00332,0.80203,0.72053,0.8027,0.54452,1.06292,0.897,0.00589,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,4176.58,1.0827,0.74141,0.00332,0.80486,0.73361,0.80849,0.55045,1.06644,0.88165,0.00593,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,4266.95,1.07917,0.73459,0.00331,0.79872,0.73631,0.80866,0.54862,1.05565,0.88553,0.00577,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,4359.75,1.06769,0.72598,0.00328,0.80608,0.73153,0.80774,0.54944,1.06247,0.89687,0.00586,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,4453.63,1.06438,0.71384,0.00325,0.80106,0.73143,0.80472,0.54727,1.05068,0.9097,0.00574,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,4546.28,1.062,0.70329,0.00324,0.79508,0.73447,0.80298,0.54596,1.05927,0.91327,0.00575,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,4641.08,1.051,0.6929,0.00322,0.80521,0.73558,0.8094,0.54977,1.06659,0.898,0.00591,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,4732.79,1.04696,0.67948,0.00311,0.80981,0.72828,0.80629,0.54959,1.05872,0.91072,0.00574,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,4823.85,1.04327,0.67331,0.00315,0.81845,0.72261,0.80403,0.54693,1.06598,0.91148,0.00594,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4916.78,1.03298,0.66443,0.00309,0.811,0.72884,0.80584,0.54949,1.05956,0.91805,0.00582,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,5009.57,1.02263,0.64777,0.00312,0.80876,0.73436,0.80523,0.54721,1.06931,0.9224,0.00591,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,5100.37,1.02647,0.64632,0.00305,0.80913,0.72846,0.80425,0.54628,1.06849,0.92495,0.0059,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,5195.65,1.01926,0.63234,0.00304,0.80697,0.73488,0.80396,0.54518,1.06903,0.93803,0.00585,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,5287.72,1.00313,0.62356,0.00302,0.79917,0.74,0.80472,0.54669,1.0663,0.92073,0.0058,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,5381.98,1.00297,0.62045,0.00301,0.80935,0.73526,0.80513,0.54688,1.06926,0.92573,0.00587,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,5475.42,0.98863,0.60501,0.00299,0.80942,0.73759,0.80321,0.54497,1.07023,0.93526,0.00588,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,5566.04,0.99122,0.59755,0.00293,0.80293,0.74144,0.80352,0.54605,1.07206,0.93042,0.00592,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,5653.59,0.93516,0.50342,0.00316,0.81228,0.72368,0.80022,0.54288,1.08169,0.93997,0.00598,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,5745.93,0.91568,0.47337,0.00307,0.80862,0.7348,0.80069,0.54164,1.07845,0.9457,0.00598,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,5835.86,0.90303,0.46353,0.00301,0.80054,0.73893,0.79828,0.54158,1.083,0.95079,0.006,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,5928.5,0.89733,0.45551,0.00297,0.8072,0.73555,0.79982,0.5433,1.08593,0.95788,0.00606,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,6020.37,0.89326,0.44735,0.00294,0.80257,0.74011,0.79876,0.54086,1.08821,0.97674,0.0061,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,6112.41,0.88526,0.44232,0.0029,0.81314,0.73084,0.79624,0.53901,1.09288,0.9834,0.00614,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,6203.35,0.87943,0.42924,0.00287,0.8116,0.72719,0.79489,0.53834,1.08932,0.99547,0.00605,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,6296.06,0.8674,0.42553,0.00283,0.8182,0.72367,0.79412,0.53753,1.09072,0.99112,0.00607,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,6388.81,0.8673,0.41732,0.00284,0.81134,0.73029,0.79493,0.53876,1.09242,0.99106,0.00609,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,6479.59,0.85977,0.41259,0.00276,0.81307,0.72954,0.79381,0.53792,1.09158,0.99774,0.00607,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
