epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.9114,1.07264,2.78679,0.00457,0.58231,0.53433,0.57353,0.34699,0.9981,1.6195,0.00782,0.00047208,0.00047208,0.00047208
2,91.3822,1.06852,1.40766,0.00463,0.63721,0.56891,0.61342,0.36289,1.09056,1.43389,0.00885,0.000935,0.000935,0.000935
3,137.079,1.10688,1.35999,0.00495,0.609,0.53395,0.57311,0.32481,1.1662,1.51778,0.00956,0.00138445,0.00138445,0.00138445
4,182.518,1.11881,1.32622,0.005,0.60539,0.57865,0.60898,0.34934,1.1067,1.64294,0.00922,0.00136837,0.00136837,0.00136837
5,228.127,1.09602,1.28231,0.00483,0.63679,0.57151,0.61573,0.35945,1.10981,1.47765,0.00898,0.00134816,0.00134816,0.00134816
6,273.536,1.08837,1.23409,0.00479,0.64592,0.60686,0.64766,0.39054,1.08499,1.30893,0.0092,0.00132795,0.00132795,0.00132795
7,319.533,1.0741,1.20876,0.00472,0.6979,0.59646,0.67128,0.40879,1.03971,1.21377,0.00818,0.00130774,0.00130774,0.00130774
8,365.106,1.05789,1.17005,0.00463,0.66097,0.60422,0.65956,0.40037,1.0205,1.22311,0.00781,0.00128753,0.00128753,0.00128753
9,410.61,1.04985,1.14687,0.00457,0.69071,0.63495,0.70179,0.43464,1.028,1.16639,0.00822,0.00126732,0.00126732,0.00126732
10,456.04,1.04044,1.12993,0.00449,0.68101,0.60505,0.68332,0.41732,1.03197,1.21966,0.00804,0.00124711,0.00124711,0.00124711
11,501.216,1.02869,1.09938,0.00445,0.73273,0.63346,0.71854,0.45889,0.94496,1.06769,0.00729,0.0012269,0.0012269,0.0012269
12,546.774,1.0306,1.0958,0.00441,0.72007,0.64834,0.71919,0.44879,0.99503,1.07511,0.00812,0.00120669,0.00120669,0.00120669
13,593.44,1.02074,1.06905,0.00443,0.72394,0.6628,0.73505,0.4612,0.93753,1.03915,0.00686,0.00118648,0.00118648,0.00118648
14,642.866,1.01206,1.05305,0.00438,0.7355,0.63397,0.72197,0.44812,0.98983,1.11567,0.0079,0.00116627,0.00116627,0.00116627
15,688.58,0.9997,1.0335,0.00433,0.70977,0.66853,0.73726,0.45732,0.99504,1.09372,0.00791,0.00114606,0.00114606,0.00114606
16,734.353,0.99493,1.02606,0.00425,0.70837,0.65366,0.72076,0.45199,0.9767,1.10604,0.00792,0.00112585,0.00112585,0.00112585
17,780.288,0.98672,1.01567,0.00424,0.73688,0.67647,0.75136,0.4827,0.94451,0.974,0.0072,0.00110564,0.00110564,0.00110564
18,826.397,0.98081,1.00293,0.00423,0.72693,0.6615,0.7366,0.46407,0.95702,1.00661,0.00712,0.00108543,0.00108543,0.00108543
19,872.31,0.97541,0.98685,0.00418,0.75363,0.6709,0.75016,0.48178,0.92539,1.0109,0.00689,0.00106522,0.00106522,0.00106522
20,918.275,0.98171,0.97872,0.00418,0.74159,0.67799,0.75934,0.48509,0.92759,1.00603,0.00697,0.00104501,0.00104501,0.00104501
21,964.388,0.96692,0.9618,0.0041,0.73602,0.68157,0.75657,0.48605,0.93411,0.99082,0.00731,0.0010248,0.0010248,0.0010248
22,1010.11,0.96504,0.95646,0.00414,0.75853,0.68844,0.77073,0.4973,0.88772,0.9547,0.00637,0.00100459,0.00100459,0.00100459
23,1056.09,0.95156,0.93344,0.00402,0.75142,0.67901,0.75803,0.48587,0.92281,0.98843,0.0069,0.000984377,0.000984377,0.000984377
24,1101.42,0.95441,0.93033,0.00404,0.76429,0.67414,0.76609,0.48868,0.93775,0.95093,0.00694,0.000964167,0.000964167,0.000964167
25,1146.76,0.94449,0.92114,0.004,0.75878,0.68527,0.76129,0.49083,0.91458,0.95754,0.00675,0.000943957,0.000943957,0.000943957
26,1192.23,0.94266,0.89697,0.004,0.74003,0.69016,0.76252,0.48782,0.94146,0.94517,0.00713,0.000923746,0.000923746,0.000923746
27,1237.72,0.93605,0.90016,0.00394,0.7646,0.68788,0.77188,0.49914,0.90786,0.94664,0.00656,0.000903536,0.000903536,0.000903536
