epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,81.5269,2.41609,4.77399,0.0095,0.44639,0.45075,0.42344,0.20671,1.7255,3.48919,0.01213,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,162.6,1.72087,2.39689,0.00613,0.45467,0.47786,0.41832,0.20869,1.54323,2.61812,0.01023,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,244.149,1.65281,1.81717,0.006,0.52616,0.4983,0.5088,0.25052,1.64387,2.4667,0.01147,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,325.698,1.61809,1.71261,0.00581,0.55089,0.53617,0.54435,0.3028,1.52722,2.06281,0.01074,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,406.353,1.55574,1.61821,0.00553,0.60257,0.53284,0.57246,0.32683,1.47676,1.62975,0.00969,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,487.645,1.51262,1.54502,0.00529,0.64411,0.57565,0.62547,0.35187,1.44972,1.62134,0.0094,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,567.728,1.48952,1.50055,0.00514,0.65235,0.55907,0.62271,0.36725,1.40871,1.38676,0.00924,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,647.076,1.45672,1.45046,0.00502,0.67252,0.58034,0.64731,0.39465,1.32173,1.31758,0.00824,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,727.719,1.43837,1.40594,0.00491,0.70031,0.60947,0.68158,0.42321,1.28981,1.26116,0.00778,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,808.662,1.4213,1.38273,0.00483,0.70144,0.6202,0.69448,0.42826,1.30709,1.20352,0.0082,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
