epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,47.3641,1.4246,3.26308,0.00444,0.59991,0.55057,0.58036,0.35305,1.26331,1.61849,0.00614,0.000471963,0.000471963,0.000471963
2,92.8122,1.44394,1.57967,0.00476,0.569,0.49774,0.5212,0.29143,1.40446,1.84694,0.00694,0.000934885,0.000934885,0.000934885
3,138.953,1.47384,1.51802,0.00502,0.58888,0.51902,0.55657,0.32041,1.4367,1.48535,0.00788,0.00138433,0.00138433,0.00138433
4,184.401,1.48851,1.4945,0.00514,0.62365,0.55331,0.59668,0.33772,1.45856,1.47165,0.00753,0.00136837,0.00136837,0.00136837
5,229.86,1.46456,1.43364,0.00494,0.6467,0.57944,0.63261,0.38076,1.34366,1.37193,0.00726,0.00134816,0.00134816,0.00134816
6,275.385,1.43187,1.38137,0.00484,0.66124,0.57602,0.62963,0.3736,1.37096,1.35528,0.00747,0.00132795,0.00132795,0.00132795
7,320.672,1.42215,1.35823,0.00475,0.62911,0.57537,0.6287,0.37803,1.36997,1.35052,0.00736,0.00130774,0.00130774,0.00130774
8,365.92,1.41231,1.31794,0.00476,0.69706,0.59984,0.67551,0.41594,1.31535,1.21496,0.00679,0.00128753,0.00128753,0.00128753
9,411.446,1.38815,1.28529,0.00457,0.69668,0.62264,0.68983,0.41716,1.34652,1.23165,0.00707,0.00126732,0.00126732,0.00126732
10,457.182,1.38224,1.27884,0.00464,0.7155,0.60861,0.69326,0.43566,1.23681,1.23242,0.00643,0.00124711,0.00124711,0.00124711
11,503.34,1.36684,1.24235,0.00446,0.69876,0.61404,0.69038,0.42128,1.29222,1.30282,0.0066,0.0012269,0.0012269,0.0012269
12,549.104,1.3588,1.22958,0.0045,0.70953,0.62609,0.70452,0.4426,1.23652,1.18005,0.00614,0.00120669,0.00120669,0.00120669
13,595.045,1.35123,1.21165,0.00442,0.68686,0.64168,0.70947,0.44538,1.23591,1.16278,0.00625,0.00118648,0.00118648,0.00118648
14,640.723,1.33319,1.19137,0.00441,0.71093,0.63043,0.71031,0.45308,1.20666,1.15402,0.00596,0.00116627,0.00116627,0.00116627
15,686.071,1.3304,1.18851,0.00436,0.70699,0.63,0.71193,0.45174,1.22356,1.14748,0.00616,0.00114606,0.00114606,0.00114606
16,731.671,1.33532,1.1601,0.0043,0.71949,0.64475,0.71984,0.46221,1.18978,1.10125,0.00602,0.00112585,0.00112585,0.00112585
17,777.53,1.31301,1.1401,0.0043,0.72806,0.64985,0.73242,0.47766,1.16976,1.06363,0.00584,0.00110564,0.00110564,0.00110564
18,824.455,1.30877,1.13985,0.0043,0.72875,0.66048,0.73747,0.47973,1.17829,1.05972,0.00595,0.00108543,0.00108543,0.00108543
19,876.433,1.30889,1.11711,0.00424,0.75495,0.64534,0.73739,0.47911,1.18268,1.05859,0.00599,0.00106522,0.00106522,0.00106522
20,922.599,1.30279,1.11059,0.00414,0.73656,0.65578,0.73766,0.47806,1.1727,1.09115,0.0058,0.00104501,0.00104501,0.00104501
21,968.802,1.29398,1.09448,0.00417,0.75116,0.67294,0.75162,0.48357,1.19954,1.0795,0.00601,0.0010248,0.0010248,0.0010248
22,1015.78,1.2851,1.08456,0.00412,0.7523,0.64935,0.74181,0.48788,1.1642,1.07124,0.00577,0.00100459,0.00100459,0.00100459
23,1062.26,1.27509,1.0652,0.00408,0.74164,0.67583,0.74898,0.49294,1.13982,1.03329,0.0056,0.000984377,0.000984377,0.000984377
24,1108.73,1.2769,1.05185,0.00406,0.75952,0.6562,0.74964,0.49367,1.16259,1.04467,0.00563,0.000964167,0.000964167,0.000964167
25,1155.48,1.26718,1.04343,0.00406,0.76712,0.66583,0.76385,0.50839,1.13321,0.99493,0.00558,0.000943957,0.000943957,0.000943957
26,1202.83,1.25918,1.03589,0.00405,0.75733,0.6798,0.76908,0.51187,1.1349,0.98512,0.00559,0.000923746,0.000923746,0.000923746
27,1249.56,1.26156,1.03567,0.004,0.76817,0.67188,0.76391,0.50657,1.13054,1.015,0.00553,0.000903536,0.000903536,0.000903536
28,1295.87,1.25293,1.01301,0.00391,0.7649,0.6714,0.76221,0.50284,1.14384,1.03458,0.00545,0.000883326,0.000883326,0.000883326
29,1342.86,1.24881,1.00739,0.00393,0.77023,0.6779,0.77276,0.5149,1.1213,0.98273,0.00545,0.000863116,0.000863116,0.000863116
30,1389.39,1.23642,0.98422,0.00389,0.76101,0.68468,0.77087,0.51408,1.11573,0.97526,0.00552,0.000842906,0.000842906,0.000842906
31,1435.46,1.23823,0.97401,0.00385,0.76593,0.6718,0.76833,0.51637,1.1107,0.97856,0.00536,0.000822696,0.000822696,0.000822696
32,1481.97,1.22707,0.97329,0.00384,0.74976,0.68899,0.76771,0.50693,1.13049,1.01016,0.00553,0.000802486,0.000802486,0.000802486
33,1529.58,1.22957,0.97132,0.00383,0.76726,0.69671,0.78192,0.52309,1.11352,0.95103,0.00563,0.000782275,0.000782275,0.000782275
34,1575.79,1.22483,0.9565,0.00379,0.76712,0.69129,0.77416,0.5198,1.1083,0.97484,0.0054,0.000762065,0.000762065,0.000762065
35,1621.83,1.21574,0.93973,0.00379,0.77985,0.69561,0.7809,0.5226,1.11012,0.96536,0.00538,0.000741855,0.000741855,0.000741855
36,1668,1.2164,0.93624,0.00374,0.783,0.69507,0.78679,0.52975,1.09126,0.93291,0.00525,0.000721645,0.000721645,0.000721645
37,1713.88,1.21053,0.93193,0.00378,0.78556,0.68781,0.78165,0.52213,1.1173,0.9485,0.00534,0.000701435,0.000701435,0.000701435
38,1760.07,1.19828,0.91304,0.00373,0.77498,0.69082,0.7817,0.52103,1.1205,0.96928,0.00553,0.000681225,0.000681225,0.000681225
39,1806.04,1.19488,0.9081,0.00371,0.79229,0.69258,0.78664,0.52732,1.09313,0.94924,0.00523,0.000661015,0.000661015,0.000661015
40,1852.14,1.18982,0.89536,0.00366,0.79303,0.70514,0.79094,0.53146,1.09942,0.93384,0.00537,0.000640804,0.000640804,0.000640804
41,1898.12,1.18219,0.88425,0.00364,0.79233,0.70149,0.79577,0.53549,1.09478,0.92626,0.00523,0.000620594,0.000620594,0.000620594
42,1944.49,1.17743,0.87799,0.00363,0.77895,0.71647,0.79112,0.5311,1.09305,0.94931,0.00521,0.000600384,0.000600384,0.000600384
43,1990.45,1.17764,0.86726,0.00357,0.79324,0.71035,0.79656,0.53648,1.09298,0.92536,0.00524,0.000580174,0.000580174,0.000580174
