epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,48.4265,1.41066,2.11826,0.00432,0.64988,0.57529,0.63626,0.40572,1.15453,1.28488,0.00572,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588,0.00994764,0.00331588
2,95.2783,1.37357,1.3963,0.00421,0.61051,0.57588,0.61156,0.37869,1.20967,1.36013,0.00636,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518,0.0196655,0.00655518
3,142.65,1.45263,1.48381,0.00473,0.56339,0.5036,0.51469,0.28812,1.44312,1.64163,0.00877,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018,0.0291006,0.00970018
4,189.759,1.53111,1.52474,0.00509,0.60187,0.52664,0.56558,0.33112,1.37402,1.48673,0.00838,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571,0.0287271,0.00957571
5,236.81,1.50825,1.47312,0.00504,0.56446,0.52431,0.53989,0.30606,1.43216,1.71235,0.00914,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429,0.0283029,0.00943429
6,283.686,1.47586,1.4067,0.00488,0.63785,0.57702,0.63564,0.39258,1.29573,1.23549,0.00757,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286,0.0278786,0.00929286
7,330.55,1.45511,1.36858,0.00476,0.67644,0.59101,0.6571,0.39922,1.33478,1.23602,0.00809,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143,0.0274543,0.00915143
8,377.426,1.43407,1.33267,0.00466,0.67004,0.60864,0.67474,0.4224,1.25669,1.20433,0.00743,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
9,424.421,1.42904,1.29452,0.00463,0.68077,0.6085,0.67836,0.42047,1.31052,1.25726,0.00785,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857,0.0266057,0.00886857
10,471.289,1.41109,1.27436,0.00454,0.68765,0.62621,0.68958,0.43393,1.2317,1.21265,0.00705,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714,0.0261814,0.00872714
11,518.313,1.38667,1.23798,0.00448,0.6964,0.6197,0.68379,0.43372,1.27282,1.19719,0.00789,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571,0.0257571,0.00858571
12,565.221,1.3842,1.22547,0.00443,0.70157,0.63639,0.70979,0.45323,1.21529,1.08613,0.00708,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429,0.0253329,0.00844429
13,612.279,1.36937,1.19118,0.00437,0.70804,0.64889,0.7193,0.46613,1.19442,1.12784,0.00711,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286,0.0249086,0.00830286
14,659.068,1.35578,1.17975,0.00431,0.7323,0.62782,0.71144,0.46316,1.21622,1.09257,0.00744,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143,0.0244843,0.00816143
15,705.626,1.35306,1.15749,0.00432,0.7453,0.64683,0.73755,0.47869,1.1632,1.04432,0.00656,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,752.651,1.35456,1.14731,0.00428,0.73177,0.63816,0.72539,0.46336,1.21195,1.10683,0.00699,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,799.71,1.33476,1.12525,0.00423,0.74015,0.65762,0.74371,0.48767,1.14857,1.02696,0.00668,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,846.569,1.3306,1.12046,0.00425,0.73651,0.66241,0.73705,0.48486,1.13837,1.03808,0.0065,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,893.453,1.32612,1.09464,0.00417,0.74341,0.66223,0.74622,0.48745,1.14808,1.00057,0.0065,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,940.475,1.30807,1.08301,0.00409,0.76408,0.6677,0.75626,0.49691,1.13034,0.98879,0.00627,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,987.337,1.30895,1.06381,0.00415,0.76476,0.66874,0.75832,0.50045,1.1396,0.97065,0.00646,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,1034.54,1.30173,1.05712,0.00404,0.75117,0.6898,0.76636,0.50753,1.13957,0.98121,0.00643,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,1081.42,1.28755,1.02386,0.00401,0.76687,0.6749,0.76773,0.51039,1.13206,0.94215,0.00628,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,1128.7,1.28824,1.01917,0.00399,0.75494,0.69177,0.76702,0.50927,1.12241,0.96307,0.00617,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,1175.71,1.28191,1.01524,0.00395,0.76966,0.69437,0.77428,0.51701,1.11299,0.95854,0.00632,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,1222.58,1.26858,0.99395,0.00395,0.75357,0.69307,0.7733,0.51181,1.11044,0.93871,0.00609,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,1269.22,1.2591,0.97537,0.00389,0.76958,0.69191,0.77834,0.52063,1.08905,0.95059,0.00593,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,1316.02,1.255,0.96333,0.00385,0.7742,0.69588,0.77841,0.51787,1.10599,0.93968,0.00602,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,1362.45,1.25366,0.94796,0.00384,0.78964,0.69441,0.78513,0.52711,1.10088,0.91811,0.00597,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,1409.48,1.2444,0.93657,0.00377,0.77324,0.69209,0.77636,0.51889,1.09932,0.92536,0.00597,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,1456.71,1.24665,0.93105,0.00377,0.7798,0.69454,0.78194,0.52783,1.08328,0.92412,0.00604,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,1503.81,1.23677,0.9213,0.00376,0.78739,0.6997,0.78951,0.52916,1.09168,0.89289,0.00586,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,1551.09,1.22415,0.90589,0.00376,0.79282,0.69989,0.78893,0.53315,1.08648,0.89469,0.00588,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,1598.15,1.22,0.88839,0.00368,0.78781,0.70269,0.78959,0.53076,1.07857,0.90321,0.00586,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,1645.05,1.20767,0.87832,0.00363,0.80217,0.70649,0.79485,0.53642,1.08302,0.90593,0.00586,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,1692.27,1.20791,0.86748,0.00367,0.80246,0.70854,0.79461,0.53698,1.08139,0.89433,0.00586,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,1739.26,1.20177,0.85389,0.00365,0.78176,0.7202,0.79707,0.5378,1.07715,0.8875,0.00576,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,1786.31,1.19074,0.8469,0.00362,0.80084,0.71259,0.79842,0.54318,1.06792,0.88062,0.00566,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,1833.49,1.18766,0.84025,0.00361,0.80407,0.71065,0.7983,0.54177,1.07596,0.88783,0.00574,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,1880.58,1.18137,0.82747,0.00352,0.80003,0.71372,0.80046,0.54195,1.07893,0.88567,0.00581,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,1927.52,1.17083,0.81492,0.00353,0.78732,0.72188,0.80278,0.546,1.07449,0.87172,0.00582,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,1974.68,1.16746,0.80225,0.0035,0.79836,0.72066,0.8049,0.54566,1.07508,0.87295,0.00567,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,2022.02,1.15575,0.79604,0.00345,0.80033,0.72301,0.80437,0.54751,1.07866,0.87522,0.00586,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,2069.29,1.15321,0.78577,0.00345,0.80347,0.72264,0.80375,0.54458,1.07714,0.88325,0.00588,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,2116.33,1.1483,0.77485,0.0034,0.80141,0.71894,0.80166,0.54395,1.0782,0.88048,0.00591,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,2163.43,1.13899,0.76521,0.00336,0.80057,0.72215,0.80334,0.54628,1.06933,0.87637,0.00574,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,2210.56,1.12845,0.75108,0.00333,0.79782,0.72368,0.80211,0.54562,1.06881,0.8974,0.00573,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,2257.39,1.1213,0.7496,0.00329,0.80719,0.71504,0.80077,0.54621,1.0633,0.88997,0.0057,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,2304.42,1.11735,0.73528,0.00326,0.8052,0.72418,0.80503,0.5469,1.07274,0.87697,0.00575,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,2351.33,1.11069,0.72815,0.00323,0.79622,0.73222,0.80574,0.54675,1.07252,0.88257,0.00579,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,2398.3,1.11392,0.7236,0.0032,0.80898,0.72494,0.80377,0.54597,1.07254,0.88177,0.00574,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,2445.25,1.09914,0.70618,0.0032,0.80021,0.7309,0.80318,0.54579,1.07005,0.89132,0.00573,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,2492.38,1.09281,0.7004,0.00316,0.80937,0.72569,0.80271,0.54564,1.06994,0.88642,0.00571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,2539.17,1.07553,0.68388,0.00318,0.80616,0.7237,0.80293,0.54507,1.06633,0.89296,0.00566,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,2585.99,1.07958,0.68198,0.0031,0.81283,0.72157,0.80251,0.54488,1.06556,0.89649,0.00563,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,2633.19,1.07217,0.67046,0.00307,0.79977,0.73094,0.8016,0.54554,1.06722,0.89545,0.00564,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,2680.13,1.06105,0.65913,0.00305,0.8028,0.73109,0.80006,0.54336,1.07128,0.8998,0.00567,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,2727.02,1.05695,0.65459,0.003,0.80681,0.73233,0.80107,0.54425,1.07115,0.89944,0.00566,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,2773.87,1.05075,0.65192,0.003,0.80909,0.7306,0.80217,0.54551,1.07298,0.92258,0.00569,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,2820.89,1.0432,0.64292,0.00295,0.80597,0.73045,0.80183,0.54555,1.07666,0.90274,0.00575,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,2868.43,0.98476,0.5542,0.00315,0.80761,0.73249,0.80195,0.54479,1.07921,0.89818,0.00579,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,2915.21,0.96305,0.52964,0.00304,0.80929,0.73205,0.80189,0.54355,1.08397,0.90652,0.00583,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,2961.98,0.94981,0.51666,0.00301,0.80859,0.72543,0.79896,0.54146,1.08267,0.90829,0.00577,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,3009.16,0.94307,0.50802,0.00297,0.81407,0.72335,0.79937,0.54088,1.08068,0.91701,0.00572,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,3055.79,0.93802,0.50434,0.00293,0.81846,0.72192,0.80013,0.54179,1.08416,0.9165,0.00575,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,3102.07,0.93032,0.49047,0.00289,0.81676,0.72639,0.79902,0.54093,1.0844,0.91465,0.00574,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,3149.15,0.92389,0.48632,0.00286,0.81991,0.72376,0.79772,0.53998,1.08563,0.9235,0.00574,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,3195.5,0.91503,0.47715,0.00282,0.81745,0.72378,0.79726,0.53923,1.08592,0.92747,0.00574,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,3242.02,0.91098,0.47356,0.00282,0.80647,0.732,0.79624,0.5388,1.08688,0.92978,0.00574,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
