epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,46.0208,1.41507,2.98049,0.0041,0.61134,0.55756,0.60414,0.37563,1.23154,1.54358,0.00814,0.00047208,0.00047208,0.00047208
2,91.8484,1.41618,1.52658,0.00416,0.63424,0.56507,0.61724,0.37044,1.38032,1.45082,0.00992,0.000935,0.000935,0.000935
3,137.804,1.46024,1.49409,0.00444,0.61017,0.53371,0.57296,0.33078,1.44234,1.55944,0.01046,0.00138445,0.00138445,0.00138445
4,183.833,1.46725,1.45999,0.00445,0.5715,0.54206,0.56175,0.33011,1.39488,1.59707,0.01016,0.00136837,0.00136837,0.00136837
5,229.85,1.45412,1.40251,0.00437,0.60153,0.54335,0.57005,0.34283,1.35837,1.70189,0.01005,0.00134816,0.00134816,0.00134816
6,275.716,1.44097,1.35988,0.00429,0.6426,0.57943,0.63008,0.38901,1.32683,1.37044,0.00978,0.00132795,0.00132795,0.00132795
7,321.968,1.41743,1.33573,0.00424,0.69712,0.59668,0.67449,0.42251,1.26034,1.22232,0.00842,0.00130774,0.00130774,0.00130774
8,368.173,1.40198,1.30504,0.00416,0.68797,0.58542,0.65879,0.40528,1.29475,1.3183,0.00869,0.00128753,0.00128753,0.00128753
9,414.185,1.37845,1.27411,0.00406,0.67267,0.6131,0.68112,0.42933,1.26236,1.24758,0.00845,0.00126732,0.00126732,0.00126732
10,460.161,1.36836,1.25135,0.00399,0.71223,0.62983,0.70773,0.4499,1.26355,1.15417,0.00871,0.00124711,0.00124711,0.00124711
11,506.024,1.35151,1.22227,0.00395,0.69545,0.62489,0.69516,0.44209,1.21247,1.18425,0.0079,0.0012269,0.0012269,0.0012269
12,552.129,1.35763,1.21675,0.00391,0.71779,0.62389,0.7074,0.45578,1.21102,1.12194,0.00775,0.00120669,0.00120669,0.00120669
13,598.128,1.33685,1.18507,0.00391,0.71828,0.63333,0.71409,0.46194,1.17174,1.10189,0.00737,0.00118648,0.00118648,0.00118648
14,644.17,1.32822,1.17747,0.00388,0.72383,0.65159,0.72708,0.46097,1.24184,1.08464,0.00865,0.00116627,0.00116627,0.00116627
15,689.892,1.31868,1.15436,0.00387,0.71817,0.65834,0.73409,0.47492,1.17416,1.14408,0.00697,0.00114606,0.00114606,0.00114606
16,735.817,1.31799,1.14796,0.00381,0.7312,0.65456,0.73337,0.46895,1.22667,1.05665,0.00802,0.00112585,0.00112585,0.00112585
17,781.68,1.30833,1.12875,0.0038,0.73053,0.65255,0.73599,0.48051,1.18263,1.06308,0.00768,0.00110564,0.00110564,0.00110564
18,827.874,1.29809,1.11986,0.00379,0.74004,0.647,0.73176,0.47243,1.15214,1.08625,0.00666,0.00108543,0.00108543,0.00108543
