epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1890.49,0.95188,0.81698,0.00256,0.7897,0.7169,0.79579,0.53376,0.84036,0.91663,0.00418,0.000600384,0.000600384,0.000600384
43,1935.27,0.95398,0.80524,0.00258,0.79734,0.71341,0.80003,0.53769,0.87337,0.89709,0.0045,0.000580174,0.000580174,0.000580174
44,1980.5,0.95526,0.80395,0.00257,0.80206,0.71711,0.79749,0.53434,0.88036,0.91657,0.00431,0.000559964,0.000559964,0.000559964
45,2025.25,0.96364,0.79794,0.00257,0.80181,0.71867,0.79793,0.5341,0.85034,0.92725,0.00444,0.000539754,0.000539754,0.000539754
46,2069.92,0.93919,0.78602,0.00253,0.80206,0.71556,0.79968,0.54035,0.82697,0.921,0.00431,0.000519544,0.000519544,0.000519544
47,2115.04,0.93523,0.76853,0.0025,0.79988,0.72319,0.79953,0.541,0.8468,0.92313,0.0044,0.000499333,0.000499333,0.000499333
48,2160.07,0.93432,0.76946,0.00251,0.79547,0.71685,0.79633,0.5385,0.84201,0.91577,0.00435,0.000479123,0.000479123,0.000479123
49,2204.89,0.92284,0.76226,0.00247,0.7974,0.72389,0.79743,0.5378,0.85789,0.90835,0.00447,0.000458913,0.000458913,0.000458913
50,2249.67,0.93815,0.75834,0.00249,0.80427,0.71464,0.79635,0.53672,0.84253,0.92917,0.00431,0.000438703,0.000438703,0.000438703
51,2294.42,0.93105,0.74665,0.00251,0.802,0.72493,0.80001,0.54123,0.81808,0.90983,0.00431,0.000418493,0.000418493,0.000418493
52,2339.41,0.94079,0.73573,0.00249,0.80452,0.72146,0.7957,0.53992,0.77948,0.93357,0.00417,0.000398283,0.000398283,0.000398283
53,2384.13,0.92823,0.72297,0.00247,0.80062,0.73125,0.80225,0.54257,0.82312,0.91224,0.0046,0.000378073,0.000378073,0.000378073
54,2428.89,0.92564,0.71221,0.0025,0.80652,0.72836,0.79942,0.54022,0.84289,0.92901,0.00433,0.000357862,0.000357862,0.000357862
55,2473.57,0.93304,0.71582,0.00247,0.80549,0.7291,0.79925,0.54125,0.81806,0.91833,0.00423,0.000337652,0.000337652,0.000337652
56,2518.25,0.91439,0.70941,0.00245,0.80697,0.72421,0.79962,0.54221,0.73676,0.9214,0.00371,0.000317442,0.000317442,0.000317442
57,2563.08,0.92319,0.6864,0.00247,0.80357,0.72965,0.79534,0.54091,0.83397,0.92837,0.00415,0.000297232,0.000297232,0.000297232
58,2607.61,0.90388,0.68993,0.00241,0.8051,0.73413,0.79876,0.54268,0.78583,0.92329,0.00411,0.000277022,0.000277022,0.000277022
59,2652.49,0.92248,0.68571,0.00247,0.80687,0.73471,0.79935,0.54292,0.78942,0.93341,0.00393,0.000256812,0.000256812,0.000256812
60,2697.53,0.92682,0.67711,0.00245,0.80088,0.73343,0.79851,0.54279,0.81037,0.94065,0.00397,0.000236602,0.000236602,0.000236602
61,2743.1,0.90562,0.59537,0.00272,0.79586,0.72953,0.79235,0.53333,0.84915,0.95506,0.00425,0.000216391,0.000216391,0.000216391
62,2786.93,0.87133,0.57328,0.00263,0.81277,0.72137,0.79692,0.53781,0.78882,0.93963,0.00408,0.000196181,0.000196181,0.000196181
63,2830.95,0.88034,0.5576,0.00264,0.81477,0.71906,0.79569,0.53722,0.79011,0.95014,0.00416,0.000175971,0.000175971,0.000175971
64,2874.88,0.87816,0.54546,0.00263,0.81954,0.71721,0.79811,0.53905,0.77378,0.94367,0.00416,0.000155761,0.000155761,0.000155761
65,2918.95,0.87295,0.53683,0.0026,0.81085,0.72598,0.7974,0.53964,0.8064,0.94618,0.0042,0.000135551,0.000135551,0.000135551
66,2963.09,0.86565,0.53449,0.00257,0.81644,0.72553,0.79705,0.54018,0.78778,0.95209,0.00416,0.000115341,0.000115341,0.000115341
67,3007.01,0.87731,0.52866,0.00262,0.82094,0.72049,0.79544,0.53949,0.79861,0.96551,0.00415,9.51306e-05,9.51306e-05,9.51306e-05
68,3050.8,0.86877,0.52129,0.00258,0.81956,0.72505,0.79605,0.53876,0.81407,0.95928,0.00418,7.49204e-05,7.49204e-05,7.49204e-05
69,3094.57,0.86444,0.51587,0.00258,0.82177,0.72131,0.79578,0.53888,0.77126,0.96324,0.00404,5.47103e-05,5.47103e-05,5.47103e-05
70,3138.4,0.8708,0.51674,0.00257,0.81898,0.72041,0.79538,0.53876,0.76983,0.96397,0.004,3.45001e-05,3.45001e-05,3.45001e-05
