epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.9004,1.55829,2.94369,0.00372,0.58573,0.53511,0.57185,0.34763,1.37207,1.60843,0.0081,0.00047208,0.00047208,0.00047208
2,90.62,1.56222,1.47358,0.00378,0.62408,0.56074,0.60938,0.36239,1.45711,1.46376,0.00914,0.000935,0.000935,0.000935
3,135.202,1.60665,1.44969,0.004,0.59357,0.4955,0.53871,0.31424,1.4928,1.50863,0.00922,0.00138445,0.00138445,0.00138445
4,179.788,1.61919,1.40547,0.00403,0.60835,0.56658,0.60176,0.34636,1.50107,1.56176,0.00976,0.00136837,0.00136837,0.00136837
5,224.4,1.59992,1.35865,0.00392,0.60673,0.57806,0.61301,0.36804,1.38934,1.3989,0.0084,0.00134816,0.00134816,0.00134816
6,269.173,1.58661,1.30361,0.00385,0.64479,0.59524,0.64334,0.38454,1.45209,1.39174,0.00911,0.00132795,0.00132795,0.00132795
7,313.863,1.56735,1.28264,0.00381,0.67052,0.59424,0.66001,0.40272,1.42473,1.2251,0.00961,0.00130774,0.00130774,0.00130774
8,358.74,1.54336,1.24281,0.00372,0.68681,0.6063,0.67803,0.41986,1.36419,1.17349,0.00794,0.00128753,0.00128753,0.00128753
9,403.634,1.53341,1.22619,0.00369,0.68472,0.61893,0.68706,0.41238,1.40122,1.24872,0.00832,0.00126732,0.00126732,0.00126732
10,448.272,1.52826,1.19886,0.00362,0.73035,0.61457,0.70325,0.43156,1.37765,1.13197,0.00834,0.00124711,0.00124711,0.00124711
11,492.963,1.50366,1.17468,0.00359,0.71645,0.61512,0.69508,0.44243,1.29923,1.1279,0.00699,0.0012269,0.0012269,0.0012269
12,537.724,1.51089,1.16605,0.00354,0.721,0.64526,0.72297,0.45975,1.28172,1.05225,0.00676,0.00120669,0.00120669,0.00120669
13,582.38,1.48942,1.14944,0.00354,0.71285,0.63745,0.71735,0.46483,1.26907,1.05871,0.00717,0.00118648,0.00118648,0.00118648
14,627.158,1.48478,1.12682,0.00352,0.71327,0.63824,0.71059,0.43948,1.33587,1.07627,0.00774,0.00116627,0.00116627,0.00116627
15,672.063,1.47343,1.11146,0.00351,0.72652,0.65822,0.73056,0.46163,1.27525,1.12626,0.00682,0.00114606,0.00114606,0.00114606
16,716.842,1.47363,1.09443,0.00347,0.71937,0.64712,0.72574,0.46195,1.31191,1.02777,0.00761,0.00112585,0.00112585,0.00112585
17,761.447,1.4578,1.082,0.00345,0.72248,0.66281,0.73496,0.47315,1.24408,1.04911,0.0066,0.00110564,0.00110564,0.00110564
18,806.116,1.44933,1.06906,0.00343,0.72379,0.65647,0.73209,0.47246,1.26046,1.02421,0.00633,0.00108543,0.00108543,0.00108543
19,850.649,1.44408,1.05202,0.00339,0.73413,0.66465,0.74104,0.48174,1.24915,1.01231,0.00676,0.00106522,0.00106522,0.00106522
20,895.387,1.45656,1.05016,0.00339,0.73995,0.67939,0.75731,0.48767,1.26095,0.95283,0.00708,0.00104501,0.00104501,0.00104501
21,940.127,1.4393,1.03355,0.00333,0.73102,0.6843,0.75394,0.4898,1.23986,1.00007,0.00685,0.0010248,0.0010248,0.0010248
22,984.924,1.42872,1.03112,0.00337,0.75897,0.6806,0.76163,0.49305,1.25555,0.97028,0.00654,0.00100459,0.00100459,0.00100459
23,1029.69,1.41685,1.00556,0.00327,0.7606,0.66895,0.76037,0.49624,1.22918,0.96166,0.00643,0.000984377,0.000984377,0.000984377
24,1074.34,1.4217,1.0036,0.00328,0.75257,0.66539,0.75872,0.49554,1.23064,0.95927,0.00633,0.000964167,0.000964167,0.000964167
25,1118.78,1.41158,0.98979,0.00326,0.74027,0.67879,0.75916,0.49573,1.22404,0.99883,0.00635,0.000943957,0.000943957,0.000943957
26,1163.29,1.40736,0.97278,0.00325,0.75645,0.6856,0.77162,0.50408,1.21651,0.9487,0.00603,0.000923746,0.000923746,0.000923746
27,1207.94,1.40581,0.97073,0.00324,0.77074,0.68022,0.77267,0.50989,1.19361,0.93924,0.00567,0.000903536,0.000903536,0.000903536
28,1252.84,1.39851,0.95764,0.00321,0.76101,0.69618,0.77423,0.51195,1.20378,0.93724,0.00653,0.000883326,0.000883326,0.000883326
29,1297.72,1.38358,0.94934,0.00317,0.77552,0.68425,0.77408,0.50806,1.20072,0.92759,0.0063,0.000863116,0.000863116,0.000863116
30,1342.49,1.38164,0.93368,0.00318,0.77412,0.69441,0.78241,0.51564,1.19951,0.9034,0.0063,0.000842906,0.000842906,0.000842906
31,1387.35,1.39039,0.91901,0.00314,0.7795,0.69043,0.78232,0.51763,1.20591,0.8872,0.00605,0.000822696,0.000822696,0.000822696
32,1432.29,1.37776,0.91634,0.00311,0.76161,0.69951,0.78288,0.51894,1.19162,0.89578,0.00587,0.000802486,0.000802486,0.000802486
33,1477.24,1.38093,0.91325,0.00311,0.78249,0.68464,0.77663,0.51637,1.18624,0.91,0.00568,0.000782275,0.000782275,0.000782275
