epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.8874,0.98382,3.19059,0.0024,0.60422,0.55987,0.59115,0.36353,0.8324,1.6216,0.00487,0.00047208,0.00047208,0.00047208
2,90.8327,1.00929,1.51947,0.00249,0.63689,0.56618,0.60977,0.36338,1.00937,1.50561,0.00646,0.000935,0.000935,0.000935
3,135.894,1.07113,1.48066,0.00274,0.57695,0.53063,0.55396,0.31717,1.10986,1.55279,0.00787,0.00138445,0.00138445,0.00138445
4,180.946,1.09954,1.43653,0.00281,0.59917,0.57169,0.60234,0.34902,1.09908,1.55806,0.00722,0.00136837,0.00136837,0.00136837
5,226.086,1.09453,1.38206,0.00275,0.62167,0.56859,0.61127,0.35436,1.08522,1.72266,0.0075,0.00134816,0.00134816,0.00134816
6,270.942,1.0764,1.33631,0.00271,0.67866,0.60258,0.6727,0.41048,1.04403,1.30277,0.00684,0.00132795,0.00132795,0.00132795
7,316,1.04888,1.31052,0.00266,0.68484,0.596,0.66651,0.406,1.01186,1.26801,0.00643,0.00130774,0.00130774,0.00130774
8,361.055,1.03017,1.27259,0.00262,0.69071,0.62683,0.6955,0.43332,0.95639,1.19825,0.00619,0.00128753,0.00128753,0.00128753
9,406.362,1.02013,1.2537,0.00257,0.69665,0.62099,0.69241,0.43082,0.99475,1.19309,0.00597,0.00126732,0.00126732,0.00126732
10,451.467,1.02889,1.22991,0.00256,0.68867,0.62084,0.68703,0.42876,1.01322,1.22019,0.00614,0.00124711,0.00124711,0.00124711
11,496.385,1.00853,1.20081,0.00253,0.71967,0.64179,0.72177,0.45649,0.98786,1.09926,0.00562,0.0012269,0.0012269,0.0012269
12,541.739,1.03216,1.19329,0.00255,0.7122,0.63189,0.71034,0.44879,0.99453,1.12461,0.00615,0.00120669,0.00120669,0.00120669
13,586.799,0.99138,1.1674,0.0025,0.73269,0.63547,0.71828,0.45273,0.96043,1.09593,0.00564,0.00118648,0.00118648,0.00118648
14,631.812,1.0014,1.15178,0.00253,0.72879,0.64747,0.7285,0.45844,0.98307,1.08257,0.00612,0.00116627,0.00116627,0.00116627
15,677.058,0.99713,1.13024,0.00255,0.70777,0.67295,0.7402,0.46968,0.89191,1.13714,0.00484,0.00114606,0.00114606,0.00114606
16,722.413,1.01604,1.11836,0.00254,0.70722,0.65417,0.72293,0.45196,0.95364,1.12787,0.00589,0.00112585,0.00112585,0.00112585
