epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1899.33,0.89776,0.81743,0.00247,0.79281,0.71018,0.79642,0.53517,0.77042,0.922,0.00409,0.000600384,0.000600384,0.000600384
43,1944.35,0.89219,0.8079,0.00247,0.7941,0.70466,0.79084,0.53376,0.80288,0.94367,0.0042,0.000580174,0.000580174,0.000580174
44,1989.3,0.88198,0.80476,0.00245,0.78578,0.71704,0.79252,0.53207,0.7423,0.93974,0.00407,0.000559964,0.000559964,0.000559964
45,2034.2,0.88823,0.80063,0.00245,0.80495,0.70523,0.79372,0.53649,0.7436,0.91577,0.00419,0.000539754,0.000539754,0.000539754
46,2079.55,0.8838,0.79208,0.00245,0.8061,0.70637,0.79555,0.54126,0.74308,0.89832,0.00438,0.000519544,0.000519544,0.000519544
47,2124.97,0.87097,0.76754,0.00239,0.80333,0.70774,0.79877,0.53939,0.75065,0.9079,0.00426,0.000499333,0.000499333,0.000499333
48,2170.07,0.88585,0.76821,0.00243,0.78538,0.72452,0.7987,0.53605,0.74004,0.91993,0.0041,0.000479123,0.000479123,0.000479123
49,2214.92,0.87981,0.75802,0.00241,0.7967,0.71914,0.79917,0.53752,0.76112,0.912,0.00433,0.000458913,0.000458913,0.000458913
50,2260.2,0.89102,0.75579,0.00242,0.79772,0.71381,0.79608,0.53612,0.73958,0.9149,0.00402,0.000438703,0.000438703,0.000438703
51,2305.03,0.88071,0.74533,0.00243,0.79483,0.72247,0.79803,0.53832,0.75085,0.90803,0.00429,0.000418493,0.000418493,0.000418493
52,2349.89,0.88969,0.738,0.00241,0.80357,0.70901,0.79556,0.53795,0.78489,0.91303,0.00436,0.000398283,0.000398283,0.000398283
53,2394.76,0.87094,0.72507,0.00238,0.80117,0.72351,0.8002,0.54178,0.72196,0.89329,0.00407,0.000378073,0.000378073,0.000378073
54,2440.06,0.87421,0.7167,0.00242,0.80624,0.71011,0.7981,0.54032,0.7428,0.91799,0.00436,0.000357862,0.000357862,0.000357862
55,2485.12,0.8814,0.71487,0.00239,0.79898,0.718,0.79402,0.53621,0.73006,0.94369,0.00408,0.000337652,0.000337652,0.000337652
56,2529.99,0.87832,0.70755,0.0024,0.80962,0.70953,0.79611,0.53846,0.77766,0.94101,0.00431,0.000317442,0.000317442,0.000317442
57,2574.97,0.86966,0.69286,0.00238,0.79874,0.71925,0.79769,0.54094,0.74484,0.94027,0.00407,0.000297232,0.000297232,0.000297232
58,2620.09,0.86414,0.69268,0.00235,0.80504,0.71652,0.79842,0.54161,0.73012,0.93233,0.004,0.000277022,0.000277022,0.000277022
59,2664.95,0.87532,0.68596,0.00241,0.80093,0.71905,0.79798,0.53889,0.71225,0.94133,0.00414,0.000256812,0.000256812,0.000256812
60,2709.77,0.88441,0.67852,0.00239,0.80738,0.72144,0.79931,0.541,0.72577,0.93726,0.00408,0.000236602,0.000236602,0.000236602
