epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,46.7209,1.53367,2.87425,0.00497,0.58746,0.58199,0.60071,0.35599,1.377,1.44802,0.01025,0.00047208,0.00047208,0.00047208
2,91.684,1.56943,1.3945,0.00531,0.6175,0.54758,0.59794,0.32973,1.59891,1.37532,0.01233,0.000935,0.000935,0.000935
3,136.887,1.60771,1.35179,0.00566,0.60198,0.5232,0.56426,0.32178,1.52569,1.41296,0.01222,0.00138445,0.00138445,0.00138445
4,182.078,1.60101,1.306,0.00563,0.62821,0.57446,0.61455,0.35611,1.49911,1.35494,0.01287,0.00136837,0.00136837,0.00136837
5,227.189,1.58113,1.26088,0.00546,0.61345,0.58893,0.61892,0.36273,1.43834,1.52381,0.01088,0.00134816,0.00134816,0.00134816
6,272.375,1.55967,1.20996,0.00535,0.68135,0.59931,0.66145,0.39682,1.45742,1.20804,0.01211,0.00132795,0.00132795,0.00132795
7,317.429,1.54396,1.19083,0.00526,0.69674,0.61873,0.69077,0.42679,1.36211,1.07515,0.01063,0.00130774,0.00130774,0.00130774
8,362.738,1.52398,1.15151,0.00518,0.6608,0.60503,0.66009,0.38844,1.44601,1.18417,0.01146,0.00128753,0.00128753,0.00128753
9,407.63,1.50937,1.13372,0.0051,0.71233,0.63178,0.70948,0.43006,1.401,1.0409,0.01029,0.00126732,0.00126732,0.00126732
10,452.622,1.48939,1.10768,0.00497,0.68041,0.59451,0.66266,0.39525,1.45965,1.18047,0.01121,0.00124711,0.00124711,0.00124711
11,497.64,1.47032,1.08314,0.00488,0.7028,0.65284,0.71994,0.45055,1.31673,1.02347,0.00975,0.0012269,0.0012269,0.0012269
12,542.827,1.47826,1.07807,0.00486,0.72356,0.6641,0.73121,0.45732,1.33873,0.99366,0.01111,0.00120669,0.00120669,0.00120669
13,588.216,1.45735,1.04941,0.00487,0.7387,0.65323,0.73505,0.46516,1.27285,0.9663,0.00863,0.00118648,0.00118648,0.00118648
14,633.535,1.44042,1.03974,0.0048,0.73775,0.65515,0.73713,0.46055,1.3009,0.96733,0.00952,0.00116627,0.00116627,0.00116627
15,678.518,1.43048,1.01793,0.00478,0.73835,0.66154,0.73822,0.46371,1.32318,1.00254,0.01056,0.00114606,0.00114606,0.00114606
16,723.518,1.42639,1.01,0.00467,0.73728,0.65343,0.7396,0.46589,1.29251,1.01948,0.00939,0.00112585,0.00112585,0.00112585
17,768.889,1.41493,1.00173,0.00467,0.73888,0.66162,0.74214,0.46531,1.29016,0.95531,0.00915,0.00110564,0.00110564,0.00110564
18,813.86,1.4083,0.99426,0.00468,0.754,0.66498,0.75394,0.47619,1.27309,0.91905,0.0087,0.00108543,0.00108543,0.00108543
19,858.872,1.39806,0.97409,0.00459,0.75875,0.66612,0.75604,0.48182,1.23331,0.94488,0.00793,0.00106522,0.00106522,0.00106522
20,903.987,1.40362,0.97364,0.00456,0.75887,0.67983,0.76252,0.48288,1.26566,0.9236,0.00852,0.00104501,0.00104501,0.00104501
21,949.35,1.38542,0.95273,0.00448,0.75701,0.67995,0.76636,0.49012,1.23767,0.9197,0.00843,0.0010248,0.0010248,0.0010248
22,994.682,1.3804,0.94705,0.00454,0.77742,0.68959,0.77742,0.50282,1.2178,0.90215,0.00817,0.00100459,0.00100459,0.00100459
23,1040.09,1.3636,0.92317,0.00437,0.7653,0.686,0.77469,0.5023,1.21258,0.91339,0.00804,0.000984377,0.000984377,0.000984377
24,1085.11,1.36611,0.91928,0.0044,0.74817,0.69939,0.77387,0.49996,1.22007,0.88688,0.0082,0.000964167,0.000964167,0.000964167
25,1130.15,1.35429,0.9095,0.00437,0.76591,0.69465,0.77711,0.50184,1.21362,0.86843,0.00782,0.000943957,0.000943957,0.000943957
26,1175.2,1.35172,0.89721,0.00436,0.77689,0.69403,0.78458,0.50869,1.20165,0.86388,0.00775,0.000923746,0.000923746,0.000923746
27,1220.39,1.34395,0.89806,0.00428,0.78118,0.67774,0.77237,0.49844,1.20925,0.89716,0.00755,0.000903536,0.000903536,0.000903536
28,1265.35,1.33202,0.88627,0.00426,0.78072,0.69186,0.78687,0.51693,1.18792,0.84976,0.00806,0.000883326,0.000883326,0.000883326
29,1310.6,1.32499,0.87411,0.00418,0.77543,0.69591,0.78261,0.51069,1.18113,0.84681,0.00756,0.000863116,0.000863116,0.000863116
30,1355.67,1.30942,0.86389,0.00414,0.78916,0.70007,0.78891,0.51706,1.1955,0.84329,0.00815,0.000842906,0.000842906,0.000842906
31,1400.74,1.31651,0.85355,0.00413,0.76884,0.70116,0.78186,0.51355,1.1802,0.84218,0.00759,0.000822696,0.000822696,0.000822696
32,1445.64,1.3047,0.84682,0.00406,0.77662,0.70418,0.78813,0.51411,1.1889,0.85735,0.00777,0.000802486,0.000802486,0.000802486
33,1490.72,1.30595,0.84265,0.00407,0.78681,0.69367,0.7873,0.51838,1.1736,0.84376,0.00715,0.000782275,0.000782275,0.000782275
34,1536.01,1.30293,0.83638,0.00408,0.77374,0.71083,0.79471,0.52302,1.17535,0.83811,0.00756,0.000762065,0.000762065,0.000762065
35,1581.14,1.28872,0.82187,0.00408,0.78659,0.70298,0.79058,0.51912,1.17896,0.83092,0.00719,0.000741855,0.000741855,0.000741855
36,1626.19,1.28356,0.81553,0.00399,0.8032,0.70661,0.79737,0.52888,1.16536,0.84532,0.00771,0.000721645,0.000721645,0.000721645
37,1671.42,1.27495,0.81084,0.00399,0.78087,0.71777,0.8002,0.52735,1.1681,0.82408,0.0078,0.000701435,0.000701435,0.000701435
38,1716.36,1.26232,0.78649,0.00393,0.79118,0.70865,0.79678,0.52652,1.17366,0.82571,0.00774,0.000681225,0.000681225,0.000681225
39,1761.22,1.25756,0.78501,0.00391,0.7927,0.71039,0.79996,0.53055,1.1555,0.81598,0.00712,0.000661015,0.000661015,0.000661015
40,1806.34,1.25108,0.77965,0.00385,0.79707,0.70628,0.80095,0.52871,1.17158,0.82072,0.00771,0.000640804,0.000640804,0.000640804
41,1851.31,1.24587,0.77282,0.00386,0.79443,0.72376,0.80447,0.52845,1.16929,0.79276,0.00737,0.000620594,0.000620594,0.000620594
42,1896.25,1.24178,0.76289,0.00384,0.79231,0.72302,0.80594,0.53342,1.14893,0.81829,0.00711,0.000600384,0.000600384,0.000600384
43,1941.5,1.22619,0.75457,0.00379,0.7996,0.72354,0.80638,0.53653,1.13131,0.80854,0.00677,0.000580174,0.000580174,0.000580174
44,1986.62,1.22967,0.7467,0.00381,0.80686,0.7178,0.80542,0.53337,1.15253,0.80588,0.00706,0.000559964,0.000559964,0.000559964
45,2031.46,1.22578,0.74755,0.00375,0.79237,0.71993,0.80073,0.53151,1.13226,0.81829,0.00684,0.000539754,0.000539754,0.000539754
46,2076.53,1.22407,0.7374,0.00375,0.80081,0.72582,0.80632,0.53648,1.1326,0.81114,0.0069,0.000519544,0.000519544,0.000519544
47,2121.62,1.20397,0.71755,0.00364,0.79101,0.73064,0.80675,0.53643,1.13433,0.82275,0.00678,0.000499333,0.000499333,0.000499333
48,2166.88,1.20272,0.72003,0.00366,0.79726,0.72875,0.80863,0.5372,1.13439,0.81852,0.0067,0.000479123,0.000479123,0.000479123
49,2212.27,1.19361,0.71187,0.0036,0.80614,0.72,0.80916,0.53813,1.13041,0.8193,0.00652,0.000458913,0.000458913,0.000458913
50,2257.43,1.20156,0.70723,0.0036,0.79292,0.73687,0.80841,0.53962,1.12352,0.8114,0.00647,0.000438703,0.000438703,0.000438703
51,2302.79,1.1869,0.69754,0.00361,0.81336,0.71884,0.80472,0.53828,1.12649,0.8158,0.00657,0.000418493,0.000418493,0.000418493
52,2347.89,1.18185,0.68899,0.00353,0.80285,0.72441,0.80608,0.54007,1.11969,0.81384,0.00648,0.000398283,0.000398283,0.000398283
53,2393.1,1.176,0.67798,0.0035,0.79241,0.73987,0.80706,0.54174,1.11747,0.81199,0.00662,0.000378073,0.000378073,0.000378073
54,2438.28,1.16515,0.66886,0.00354,0.80845,0.72808,0.80846,0.54005,1.11652,0.82189,0.00639,0.000357862,0.000357862,0.000357862
55,2483.37,1.16731,0.67276,0.00347,0.80441,0.73063,0.80675,0.53932,1.11635,0.81843,0.0064,0.000337652,0.000337652,0.000337652
56,2528.36,1.16016,0.66689,0.00345,0.80745,0.72733,0.80976,0.5437,1.10917,0.80231,0.0063,0.000317442,0.000317442,0.000317442
57,2573.46,1.14188,0.64825,0.00341,0.81556,0.72844,0.80991,0.54095,1.12236,0.80077,0.00646,0.000297232,0.000297232,0.000297232
58,2618.51,1.14349,0.64995,0.00337,0.8176,0.72446,0.80875,0.54238,1.10962,0.81773,0.00619,0.000277022,0.000277022,0.000277022
59,2663.23,1.13649,0.6448,0.0034,0.81162,0.72774,0.80713,0.541,1.11666,0.81147,0.00641,0.000256812,0.000256812,0.000256812
60,2708.19,1.14203,0.64247,0.00335,0.81988,0.72476,0.80834,0.54113,1.11312,0.81991,0.0062,0.000236602,0.000236602,0.000236602
61,2754.25,1.07243,0.57699,0.00358,0.81446,0.7222,0.80094,0.53316,1.12537,0.84298,0.00625,0.000216391,0.000216391,0.000216391
62,2798.47,1.05242,0.54679,0.00352,0.80916,0.72707,0.80325,0.5365,1.12942,0.82221,0.00653,0.000196181,0.000196181,0.000196181
63,2842.65,1.0472,0.53891,0.00348,0.81182,0.72888,0.80489,0.53882,1.1223,0.83426,0.00635,0.000175971,0.000175971,0.000175971
64,2886.91,1.03547,0.52954,0.00343,0.81456,0.7246,0.80405,0.53697,1.12164,0.8506,0.00628,0.000155761,0.000155761,0.000155761
65,2931.15,1.03019,0.52337,0.00337,0.8092,0.72638,0.80627,0.53776,1.12013,0.83663,0.00621,0.000135551,0.000135551,0.000135551
66,2975.27,1.02528,0.51873,0.00332,0.8238,0.71603,0.80554,0.5382,1.11848,0.84625,0.00615,0.000115341,0.000115341,0.000115341
67,3019.53,1.02047,0.51497,0.00335,0.82722,0.71569,0.80366,0.53645,1.12518,0.84684,0.0064,9.51306e-05,9.51306e-05,9.51306e-05
68,3063.62,1.01559,0.51281,0.0033,0.80934,0.72449,0.80248,0.53667,1.12386,0.84678,0.0064,7.49204e-05,7.49204e-05,7.49204e-05
69,3107.79,1.01158,0.50459,0.0033,0.82665,0.71284,0.80443,0.53783,1.12155,0.84266,0.00635,5.47103e-05,5.47103e-05,5.47103e-05
70,3151.87,1.00995,0.50675,0.00325,0.81592,0.72069,0.80313,0.53659,1.1193,0.84755,0.00623,3.45001e-05,3.45001e-05,3.45001e-05
