epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,45.5961,1.50469,2.93446,0.00408,0.60826,0.56239,0.60791,0.36938,1.31074,1.49123,0.00817,0.00047208,0.00047208,0.00047208
2,90.5034,1.50894,1.46014,0.00418,0.5777,0.54522,0.57669,0.33847,1.42388,1.52773,0.00941,0.000935,0.000935,0.000935
3,135.312,1.55165,1.42132,0.00446,0.55484,0.54366,0.55544,0.32197,1.47763,1.61947,0.01027,0.00138445,0.00138445,0.00138445
4,179.866,1.56708,1.38222,0.00452,0.64937,0.5583,0.62208,0.37051,1.42762,1.34708,0.00932,0.00136837,0.00136837,0.00136837
5,225.044,1.55482,1.34295,0.00442,0.64689,0.57337,0.62317,0.36238,1.45745,1.41681,0.01,0.00134816,0.00134816,0.00134816
6,269.658,1.53606,1.29051,0.00433,0.65903,0.6109,0.66527,0.40713,1.3823,1.24615,0.01009,0.00132795,0.00132795,0.00132795
7,314.482,1.5199,1.27422,0.00427,0.70067,0.59409,0.67825,0.41842,1.3533,1.15085,0.0091,0.00130774,0.00130774,0.00130774
8,359.244,1.50043,1.23096,0.00419,0.70036,0.59608,0.67489,0.41651,1.32771,1.25465,0.00793,0.00128753,0.00128753,0.00128753
9,403.896,1.48675,1.19591,0.00414,0.69544,0.63234,0.69752,0.43541,1.35572,1.15213,0.00909,0.00126732,0.00126732,0.00126732
10,448.729,1.46904,1.19373,0.00404,0.67556,0.60234,0.67367,0.41379,1.34844,1.18897,0.00868,0.00124711,0.00124711,0.00124711
11,493.362,1.45532,1.1557,0.004,0.69757,0.62136,0.69517,0.43826,1.31207,1.15608,0.00903,0.0012269,0.0012269,0.0012269
12,538.131,1.46047,1.15199,0.00397,0.69838,0.65119,0.71925,0.45094,1.27617,1.08964,0.00797,0.00120669,0.00120669,0.00120669
13,582.935,1.44002,1.1269,0.00396,0.72635,0.65111,0.72751,0.45678,1.27736,1.04419,0.00841,0.00118648,0.00118648,0.00118648
14,627.777,1.43106,1.11372,0.00393,0.72152,0.63708,0.72099,0.46009,1.26242,1.05931,0.00757,0.00116627,0.00116627,0.00116627
15,672.714,1.41489,1.08668,0.00389,0.71712,0.64707,0.72354,0.45683,1.24588,1.08085,0.00745,0.00114606,0.00114606,0.00114606
16,717.108,1.41721,1.08573,0.00383,0.71927,0.64602,0.72317,0.45658,1.27159,1.07604,0.00793,0.00112585,0.00112585,0.00112585
17,761.759,1.40409,1.06437,0.00384,0.71976,0.65284,0.72459,0.46304,1.23122,1.05589,0.00719,0.00110564,0.00110564,0.00110564
