epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1895.25,1.21159,0.78191,0.00368,0.80856,0.70363,0.79974,0.53312,1.11839,0.86858,0.00686,0.000600384,0.000600384,0.000600384
43,1940.17,1.20047,0.7668,0.00365,0.78648,0.72634,0.80365,0.5377,1.11099,0.84153,0.00666,0.000580174,0.000580174,0.000580174
44,1985.29,1.19991,0.76761,0.00366,0.79603,0.71259,0.80429,0.53954,1.11383,0.84098,0.00692,0.000559964,0.000559964,0.000559964
45,2030.53,1.19534,0.75855,0.0036,0.80397,0.70243,0.80258,0.53827,1.10131,0.84062,0.00655,0.000539754,0.000539754,0.000539754
46,2075.59,1.19628,0.74942,0.0036,0.79768,0.71253,0.80168,0.53763,1.10479,0.85644,0.00651,0.000519544,0.000519544,0.000519544
47,2120.74,1.17408,0.73262,0.00349,0.80904,0.70937,0.8047,0.5436,1.09925,0.82825,0.00633,0.000499333,0.000499333,0.000499333
48,2165.97,1.17163,0.73359,0.00351,0.78341,0.72721,0.80409,0.53889,1.1046,0.82169,0.00644,0.000479123,0.000479123,0.000479123
49,2212.68,1.16667,0.72435,0.00346,0.7814,0.72537,0.80181,0.53724,1.10563,0.86719,0.0065,0.000458913,0.000458913,0.000458913
50,2258.01,1.17421,0.71722,0.00345,0.80191,0.71597,0.80779,0.54473,1.09557,0.8364,0.00644,0.000438703,0.000438703,0.000438703
51,2303.13,1.15797,0.70769,0.00347,0.79509,0.72109,0.80459,0.54099,1.09866,0.83743,0.00639,0.000418493,0.000418493,0.000418493
52,2348.27,1.15648,0.70062,0.00341,0.79877,0.7254,0.80591,0.54301,1.09222,0.8421,0.00632,0.000398283,0.000398283,0.000398283
53,2393.36,1.14937,0.69085,0.00337,0.79903,0.72086,0.80637,0.5435,1.09971,0.83049,0.00663,0.000378073,0.000378073,0.000378073
54,2438.39,1.13649,0.6789,0.0034,0.80695,0.71236,0.80396,0.54068,1.09128,0.86485,0.00619,0.000357862,0.000357862,0.000357862
55,2483.48,1.14136,0.68094,0.00334,0.80434,0.71732,0.8058,0.54059,1.09079,0.853,0.00617,0.000337652,0.000337652,0.000337652
56,2528.6,1.13244,0.67347,0.00332,0.81459,0.71582,0.80599,0.54139,1.08947,0.85222,0.00619,0.000317442,0.000317442,0.000317442
57,2573.4,1.11461,0.65831,0.00327,0.81287,0.71136,0.80279,0.54006,1.09247,0.85709,0.00636,0.000297232,0.000297232,0.000297232
58,2618.19,1.11755,0.66013,0.00323,0.80328,0.71656,0.80193,0.53951,1.09435,0.87276,0.00635,0.000277022,0.000277022,0.000277022
59,2662.97,1.10863,0.65192,0.00326,0.79067,0.72617,0.80215,0.54119,1.09742,0.85168,0.0065,0.000256812,0.000256812,0.000256812
60,2707.74,1.11345,0.6447,0.00322,0.80889,0.72214,0.80448,0.54312,1.10085,0.85091,0.00645,0.000236602,0.000236602,0.000236602
61,2753.23,1.0471,0.57703,0.00345,0.79752,0.70969,0.79589,0.53344,1.11762,0.86607,0.00668,0.000216391,0.000216391,0.000216391
62,2797.43,1.02868,0.54906,0.00338,0.78954,0.72636,0.80015,0.53797,1.10762,0.87622,0.00637,0.000196181,0.000196181,0.000196181
63,2841.67,1.02216,0.54151,0.00333,0.79804,0.72179,0.80169,0.53967,1.11197,0.88268,0.00652,0.000175971,0.000175971,0.000175971
64,2885.86,1.00909,0.5322,0.00328,0.80752,0.71605,0.79842,0.536,1.11227,0.88643,0.00661,0.000155761,0.000155761,0.000155761
65,2930.07,1.00534,0.52081,0.00324,0.81115,0.71306,0.80005,0.53729,1.11377,0.87208,0.00666,0.000135551,0.000135551,0.000135551
66,2974.17,1.00262,0.51655,0.00322,0.80073,0.72229,0.79762,0.53496,1.111,0.88995,0.00656,0.000115341,0.000115341,0.000115341
67,3018.5,0.99657,0.5145,0.00322,0.8001,0.71997,0.79777,0.53562,1.11231,0.87702,0.00665,9.51306e-05,9.51306e-05,9.51306e-05
68,3062.78,0.99189,0.50813,0.00317,0.80192,0.72093,0.79856,0.53521,1.1168,0.87901,0.00677,7.49204e-05,7.49204e-05,7.49204e-05
69,3107.02,0.98974,0.50389,0.00318,0.80265,0.72155,0.79756,0.53549,1.11578,0.88045,0.00675,5.47103e-05,5.47103e-05,5.47103e-05
70,3150.99,0.98683,0.50168,0.00314,0.80183,0.72103,0.79736,0.53531,1.11609,0.88176,0.00675,3.45001e-05,3.45001e-05,3.45001e-05
