epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2796.5,1.18535,0.93093,0.00379,0.76833,0.70728,0.78502,0.53126,1.07492,0.92408,0.00597,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2887.65,1.17843,0.91021,0.00372,0.78638,0.71063,0.79739,0.53891,1.07727,0.89712,0.00616,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2977.8,1.1676,0.9039,0.00373,0.78554,0.71786,0.79676,0.53966,1.06891,0.90034,0.006,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,3068.14,1.16319,0.88952,0.00368,0.78781,0.71855,0.79829,0.53937,1.08554,0.90418,0.00635,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,3164.53,1.15912,0.87759,0.00363,0.77823,0.71794,0.79452,0.53854,1.07746,0.90744,0.00626,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,3259.34,1.14975,0.86021,0.00362,0.78153,0.71649,0.79566,0.53867,1.07159,0.89761,0.00609,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,3353.31,1.14132,0.84625,0.00358,0.79452,0.71383,0.80016,0.543,1.07897,0.89167,0.00616,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,3448.17,1.13873,0.83324,0.00358,0.80666,0.70752,0.79874,0.54526,1.083,0.91986,0.00617,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,3539.95,1.12538,0.82078,0.00355,0.78835,0.72096,0.7972,0.54134,1.07666,0.89217,0.00613,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,3630.09,1.12064,0.81547,0.0035,0.79306,0.72001,0.79848,0.54195,1.07064,0.89021,0.00611,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3723.9,1.11902,0.79922,0.00345,0.79143,0.72551,0.80008,0.5436,1.07291,0.89432,0.00615,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3817.51,1.1072,0.78981,0.00345,0.79105,0.73168,0.80497,0.54627,1.07364,0.8809,0.00616,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3909.44,1.10679,0.77654,0.00347,0.80767,0.72045,0.80066,0.54208,1.06894,0.89786,0.00604,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,4005.35,1.09974,0.77416,0.00338,0.78546,0.73429,0.80135,0.54387,1.07537,0.90052,0.00618,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,4099.63,1.08846,0.75606,0.00336,0.80561,0.7163,0.79923,0.54359,1.0798,0.89205,0.00628,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,4195.05,1.08373,0.74439,0.00335,0.80126,0.72835,0.80341,0.54657,1.06986,0.88893,0.00608,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,4286.36,1.08049,0.73966,0.00333,0.80784,0.72489,0.80213,0.54641,1.06781,0.89545,0.00606,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,4379.85,1.06541,0.72345,0.00328,0.78269,0.7417,0.80658,0.54909,1.06896,0.89109,0.00607,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,4474.05,1.06459,0.71424,0.00327,0.80336,0.72702,0.80339,0.54873,1.05841,0.88545,0.00588,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,4569.43,1.06308,0.69771,0.00325,0.7982,0.73003,0.80251,0.5466,1.06923,0.88991,0.00597,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,4664.96,1.0491,0.69607,0.00321,0.79787,0.73224,0.80693,0.55192,1.07698,0.8901,0.00613,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,4757.98,1.04781,0.68652,0.00314,0.80801,0.73233,0.80786,0.5499,1.0726,0.89228,0.00601,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,4853.86,1.04016,0.66955,0.00316,0.80207,0.74005,0.80619,0.5513,1.07286,0.90326,0.00606,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4944.68,1.03597,0.66299,0.00313,0.80449,0.73611,0.80737,0.55104,1.07182,0.89385,0.00606,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,5034.92,1.02364,0.65066,0.00314,0.81109,0.73534,0.80809,0.55166,1.07753,0.89431,0.00613,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,5125.85,1.02443,0.64708,0.00306,0.80272,0.73885,0.80553,0.55072,1.06495,0.91061,0.00588,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,5221.56,1.01853,0.63448,0.00305,0.80542,0.72932,0.80549,0.54925,1.07385,0.91345,0.00599,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,5312.68,1.00206,0.62549,0.00303,0.81889,0.7214,0.80381,0.54772,1.07891,0.9143,0.00607,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,5406.08,1.00201,0.62049,0.00303,0.80532,0.74314,0.80635,0.54944,1.07445,0.90945,0.00598,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,5498.92,0.986,0.60922,0.00298,0.80557,0.73739,0.80363,0.54717,1.07943,0.9075,0.00608,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,5591.23,0.98893,0.59851,0.00293,0.81871,0.73052,0.80256,0.54663,1.07964,0.91519,0.00603,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,5682.78,0.93313,0.50557,0.00316,0.79982,0.73997,0.80343,0.54499,1.08726,0.91878,0.00613,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,5773.54,0.91253,0.47844,0.00307,0.78707,0.74894,0.79838,0.54039,1.08815,0.93584,0.0061,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,5865.26,0.90152,0.46611,0.00303,0.80583,0.73389,0.79914,0.54184,1.08788,0.94118,0.00609,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,5956.09,0.89386,0.45875,0.00298,0.80837,0.73744,0.79872,0.541,1.09083,0.94428,0.00616,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,6048.3,0.89188,0.44974,0.00295,0.81216,0.73255,0.79821,0.5402,1.08996,0.94724,0.00607,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,6139.28,0.88399,0.44048,0.00291,0.81466,0.72634,0.79771,0.54029,1.09136,0.95717,0.00607,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,6231.22,0.87816,0.43183,0.00288,0.81049,0.7321,0.79796,0.54182,1.09305,0.94799,0.00612,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,6324.76,0.86884,0.42837,0.00283,0.81335,0.72973,0.79605,0.53907,1.09287,0.95755,0.0061,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,6414.89,0.86441,0.42083,0.00283,0.81434,0.73041,0.79518,0.53884,1.09587,0.96363,0.00614,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,6506.46,0.85756,0.41215,0.00276,0.80399,0.73741,0.79469,0.53841,1.09607,0.97487,0.00614,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
