epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2376.51,1.19862,0.92572,0.00378,0.7705,0.70355,0.78226,0.52293,1.10858,0.96683,0.0064,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2456.81,1.19009,0.92107,0.00368,0.77687,0.70313,0.78292,0.52555,1.09851,0.97391,0.00632,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2534.08,1.18801,0.89661,0.0037,0.76826,0.7011,0.77602,0.51607,1.11299,0.9757,0.00651,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2610.3,1.17327,0.8889,0.00366,0.7777,0.7055,0.7878,0.52776,1.10862,0.94993,0.00634,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2690.32,1.16803,0.86461,0.00361,0.78039,0.71786,0.79393,0.53279,1.09858,0.94159,0.00637,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2770.91,1.16088,0.85492,0.00361,0.77063,0.71985,0.79114,0.53382,1.09297,0.93499,0.00641,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2851.79,1.15794,0.84008,0.00362,0.78515,0.70183,0.77857,0.5255,1.0966,0.97608,0.0063,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2931.28,1.14914,0.83237,0.00359,0.78599,0.71446,0.79528,0.53757,1.09952,0.93612,0.00631,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,3010.36,1.14047,0.81403,0.00354,0.79029,0.71581,0.79032,0.53201,1.09518,0.96454,0.00641,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,3090.41,1.13873,0.81457,0.00353,0.79336,0.70956,0.79288,0.53211,1.10055,0.95896,0.0061,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3170.67,1.13295,0.7939,0.00349,0.79987,0.7086,0.7895,0.53256,1.08991,0.9785,0.0063,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3250.71,1.1217,0.78252,0.00346,0.80296,0.70788,0.79285,0.5337,1.09376,0.94943,0.00632,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3331,1.11588,0.77447,0.0034,0.79759,0.72039,0.79213,0.53224,1.08732,0.97309,0.00618,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3409.54,1.10892,0.76199,0.00337,0.81,0.71329,0.79534,0.53608,1.08568,0.95956,0.0062,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3488.22,1.10657,0.75078,0.00341,0.80017,0.72285,0.79749,0.53631,1.08814,0.95307,0.00613,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3565.06,1.09806,0.73756,0.00336,0.79967,0.72068,0.79658,0.53824,1.08567,0.94692,0.00613,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3641.5,1.09253,0.72783,0.00333,0.79845,0.71961,0.79553,0.53572,1.09667,0.95103,0.00619,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
